CellNum,cycle_lives,SurfFit_p1,SurfFit_p2,SurfFit_p3,slope_2pt9V,int_2pt9V,slope_2pt9V_corr,int_2pt9V_corr,heatmap_mean_abs,heatmap_mean,heatmap_var,heatmap_mean_abs_corr,heatmap_mean_corr,heatmap_var_corr,DeltaQ_min,DeltaQ_mean,DeltaQ_var,DeltaQ_skew,DeltaQ_kurt,DeltaQ_2V,Q_cycle2,Q_lastcycle,Qmax_minus_Q2,chargetime,Tmax,Tmin,Qlinfit_allcycles_int,Qlinfit_allcycles_slope,Qlinfit_last10cycles_int,Qlinfit_last10cycles_slope,IR_min,IR_cycle2,IR_diff,log_SurfFit_p1,log_SurfFit_p2,log_SurfFit_p3,log_slope_2pt9V,log_int_2pt9V,log_slope_2pt9V_corr,log_int_2pt9V_corr,log_heatmap_mean_abs,log_heatmap_mean,log_heatmap_var,log_heatmap_mean_abs_corr,log_heatmap_mean_corr,log_heatmap_var_corr,log_DeltaQ_min,log_DeltaQ_mean,log_DeltaQ_var,log_DeltaQ_skew,log_DeltaQ_kurt,log_DeltaQ_2V,log_Q_cycle2,log_Q_lastcycle,log_Qmax_minus_Q2,log_chargetime,log_Tmax,log_Tmin,log_Qlinfit_allcycles_int,log_Qlinfit_allcycles_slope,log_Qlinfit_last10cycles_int,log_Qlinfit_last10cycles_slope,log_IR_min,log_IR_cycle2,log_IR_diff
85,1009,-0.000492637607666767,-0.0021653461315601,0.000948575488148369,-0.000189930060951027,0.955659781045234,-0.000189930060951026,0.00592383010770588,0.747215990712469,0.747214613418003,0.176545023656493,0.00162241465092087,-0.000395468762029826,6.16314576373804e-06,-0.0156314592949776,-0.00620947178856404,2.57907153769942e-05,-0.361818322439625,1.89379110925434,-0.00224806499717767,1.0674551,1.070194,0.00391609999999987,10.044531,33.7951307987847,30.6426522338728,1.19800803799927e-05,1.07016302580197,-3.05642424242493e-05,1.07243266787879,0.015180224,0.015398955,-0.000128412000000001,-3.3074724374447,-2.66447267159176,-3.0229281020112,-3.7214062923881,-0.0196966908957791,-3.7214062923881,-2.22739740530678,-0.126553842607892,-0.126554643115303,-0.753144519556472,-2.7898381405116,-3.40288781561476,-5.21019756070702,-1.8060004759685,-2.20694534170242,-4.58853661133348,-0.441509444295052,0.277332073346598,-2.64819113638255,0.0283496165004911,0.0294625117903609,-2.40714622675306,1.00192966344692,1.52885413165185,1.48632635236676,-4.92154026805103,0.0294499419965147,-4.51478636431214,0.0303700347619845,-1.8187218199263,-1.81250875014616,-3.89139438989435
86,1063,-0.000469389143223899,-0.00189585239268976,0.000866306979379407,-0.000188140594530772,0.961597081668979,-0.000188140594530772,0.00544146626099992,0.749873172174488,0.749871864161464,0.175417912608785,0.00155662302169053,-0.000508936506774366,5.92335585184198e-06,-0.0143301219934997,-0.00552749959951926,2.23069559553021e-05,-0.469671681116394,1.97686741998337,-0.0019709332156308,1.0650603,1.0674603,0.00367959999999989,10.0411386666666,38.2114558386254,31.221146,-1.88670442088792e-06,1.06810550976495,-3.42430303030428e-05,1.06978612848485,0.014931546,0.015162034,-0.000102823,-3.32846695967241,-2.72219547898941,-3.06232818670482,-3.72551748792336,-0.0170068633706431,-3.72551748792336,-2.2642840592616,-0.12501218365159,-0.125012941197472,-0.755926061198322,-2.80781655083751,-3.2933363954187,-5.22743217587686,-1.8437501124025,-2.25747128021493,-4.65155969022772,-0.328205624840495,0.295977544022641,-2.7053280913849,0.0273741967098827,0.0283517321171623,-2.43419938981417,1.00178296466257,1.5821935844206,1.49444884018514,-5.72429613292049,0.0286141553567852,-4.46542780983433,0.0292969622619867,-1.82589522345322,-1.81924253381464,-3.98790972915563
87,1115,-0.000651367456764857,-0.00221757368512729,0.0012655539359758,-0.000260029679001661,0.970893741839776,-0.000260029679001659,0.00874068481191154,0.751796407291408,0.751795051964399,0.175500827083502,0.00171927034362332,-0.000280139229859645,7.22835685559449e-06,-0.0179350727031328,-0.0065095947061735,3.47676011232558e-05,-0.679731577353497,2.17637873936061,-0.00208344507789904,1.0628892,1.0643637,0.00264500000000001,10.0420653333334,40.076626,31.780437,1.07594811839265e-06,1.0649108977518,-2.71060606060611e-05,1.0663643569697,0.014885032,0.015006617,5.60549999999993e-05,-3.18617394319285,-2.65412194059995,-2.89771934114381,-3.58497708014056,-0.0128282982668839,-3.58497708014056,-2.05845454009062,-0.123899754037536,-0.123900536977659,-0.755720832491864,-2.7646558280759,-3.55262606961775,-5.14096041496696,-1.74629685849148,-2.18644605019552,-4.45882527350637,-0.167662554188627,0.337734474712517,-2.68121794357712,0.0264879942160405,0.0270900545692047,-2.57757432362879,1.00182304255255,1.60289115169997,1.50215986472107,-5.96820866959808,0.0273132714052082,-4.56693359497449,0.0279056204361133,-1.82725022736536,-1.823717201416,-4.25138564309469
88,1048,-0.000395247208924465,-0.00198288589812018,0.00119452103833087,-0.000208298910434013,0.975371752665615,-0.000208298910434018,0.00652214409066855,0.757242443115542,0.757240633708935,0.17784202415009,0.00159368038277214,-0.000362068488397507,6.37327817178772e-06,-0.0167024315813478,-0.00626090646523139,3.05602868485259e-05,-0.620041681787939,2.01720910417767,-0.00170368345228478,1.0724765,1.0741677,0.00278849999999986,10.0450313333334,33.191006,30.8632564241543,7.41846912678561e-06,1.07444428873462,-6.70096969696928e-05,1.07886877515151,0.015085269,0.015246842,-6.73340000000005e-05,-3.40313118819647,-2.70270227583126,-2.92280619689732,-3.68131300174564,-0.0108298259836258,-3.68131300174564,-2.1856096107599,-0.120765052005798,-0.120766089739817,-0.749965607257943,-2.79759877322637,-3.44120927112497,-5.19563712563814,-1.77722029858363,-2.20336278430581,-4.51484257365174,-0.207579114433952,0.304750919572959,-2.76861109483736,0.0303877847428789,0.0310720890908042,-2.55462935117244,1.00195129577541,1.5210204158201,1.48944174714608,-5.12968570636301,0.0311839017051778,-4.17386234602003,0.0329686238364235,-1.82144694109562,-1.81682010018606,-4.17176558534896
89,828,-0.000656328376628152,-0.00256362357395899,0.00130791580267666,-0.000204731349042081,0.936380700062188,-0.000204731349042068,0.00631682064140574,0.732580085537409,0.732578277332504,0.170418932315485,0.00188958107440704,-0.000452075599726997,8.29207638068807e-06,-0.0153281444923701,-0.00615035919580667,2.89814449498599e-05,-0.271516779267274,1.78896113880125,-0.00149856153734285,1.0514506,1.0528418,0.00260520000000009,10.04191,40.1955438251829,31.6056189396194,-2.96288271829915e-06,1.05360194638655,-3.55551515151714e-05,1.05536748242424,0.015130546,0.015374157,-0.000167233999999999,-3.18287881843604,-2.59114574348786,-2.88342021290004,-3.68881565184861,-0.0285475462172675,-3.68881565184864,-2.19950145420483,-0.135144891375495,-0.135145963332537,-0.768482159901395,-2.72363446949863,-3.34478893289027,-5.08133670614902,-1.81451041432351,-2.21109951963899,-4.537879965376,-0.566203326598094,0.252600906588901,-2.82432541836419,0.0217888731693821,0.0223631190025672,-2.58415893049794,1.00181632471822,1.60417790882066,1.49976429962911,-5.52828553913878,0.022676564254562,-4.44909746631178,0.0234037087332051,-1.82014539976871,-1.81320868825403,-3.77667542240383
90,667,-0.00132257089825128,-0.00651617009729912,0.00152228525590078,-0.000523901257205718,0.959553897918347,-0.00052390125720572,0.0181427944075364,0.739463820865708,0.739462974661392,0.171761635768209,0.00495179167215372,-0.000273610419955351,4.26407395746252e-05,-0.0336585746966285,-0.0174810089023092,0.000118768786950014,0.481658045739838,2.15972207429356,-0.0145488716589803,1.0626124,1.0499737,0.000459200000000104,10.0624716666666,37.2855757590575,30.9430611720884,-0.000202483953233471,1.06408697883814,-0.000199484242424255,1.06396160787879,0.013516996,0.013527169,0.000320147999999999,-2.87858103770941,-2.18600758744606,-2.81750395896117,-3.28075055937444,-0.0179306260237539,-3.28075055937444,-1.74129582078708,-0.131083069513945,-0.13108356649847,-0.765073832558043,-2.30523763489611,-3.56286736732129,-4.37017527137376,-1.47290427857099,-1.75743350602305,-3.92529767919038,-0.317261180750534,0.334397867184891,-1.83717068717844,0.0263748795392315,0.0211784208909641,-3.33799812060998,1.00270467051603,1.57154085379789,1.49056327589157,-3.69360938873719,0.0269771287913214,-3.70009140423024,0.0269259571063873,-1.86911981472438,-1.86879308413589,-3.49464920691705
91,1836,-0.000115536758942523,-0.00173369466501121,0.000991680514928675,-0.000143959652273784,0.967464848224962,-0.000143959652273781,0.00508239768226015,0.752115700032875,0.75211354456255,0.177582977481524,0.00133523452416926,-0.000173452644974608,4.76805827939514e-06,-0.0113590500824023,-0.00434865063934555,1.46680585199458e-05,-0.499710812286557,1.84847552652277,-0.00114707375368917,1.0675218,1.0701863,0.00339719999999999,11.0415773333333,34.524174,31.0002233423916,9.96874680307249e-06,1.06993549757886,-3.91490909091042e-05,1.07290416545455,0.015372629,0.015535541,-3.54029999999998e-05,-3.9372798195289,-2.7610273872388,-3.00362821993397,-3.84175921103107,-0.014364805636457,-3.84175921103108,-2.29393135572526,-0.123715345550977,-0.123716590186888,-0.75059866659883,-2.87444244695317,-3.76081907322683,-5.32165844490686,-1.94465798563382,-2.36164548115943,-4.83362736603903,-0.301281253588057,0.266813704967836,-2.94040865725963,0.028376752571099,0.0294593870489206,-2.46887888458727,1.0430311185228,1.53812329676455,1.49136482273811,-5.00135943453878,0.0293575964796436,-4.40727831835045,0.0305609314039457,-1.81325185386939,-1.80867361854523,-4.45095993491653
92,828,-0.000388409282663973,-0.00221895164936969,0.000995573893941623,-0.000222405220042994,0.952519093255792,-0.000222405220042989,0.00703945998925309,0.743996506366304,0.743994686050353,0.175449249194504,0.00178652258879991,-0.000433651361285677,7.71752430686065e-06,-0.0178814354674761,-0.00734834667571165,3.53333832853824e-05,-0.390378169832406,1.80230723129898,-0.00182647182093065,1.0647362,1.0678819,0.00397819999999993,10.04495,35.2863038716453,30.969942,1.68934453781666e-05,1.06759472147363,-5.42466666666985e-05,1.07173814666667,0.01520093,0.015438134,-0.000172680999999999,-3.41071039935732,-2.65385216087782,-3.00192650003627,-3.65285502370301,-0.0211263101273838,-3.65285502370302,-2.15246065515941,-0.12842910379471,-0.128430166372469,-0.755848485934649,-2.74799148820538,-3.36285928596701,-5.1125219940041,-1.74759762029512,-2.13381036300899,-4.45181477547705,-0.40851447631888,0.255828825202788,-2.73838702375796,0.0272420199102013,0.0285232255255252,-2.40031338694488,1.00194777933433,1.54760616977351,1.49094039201796,-4.7722817680648,0.0284064178313361,-4.26562694305981,0.0300886889489637,-1.81812984090308,-1.81140519379803,-3.76275544499826
93,1039,-0.000793318404089003,-0.00325511958496732,0.0014803488284422,-0.000269687943479336,0.962433274783608,-0.000269687943479339,0.00827776910670096,0.748685591652622,0.748683429099183,0.177218768580221,0.00225502912334062,-0.000457449569421757,1.08291437729952e-05,-0.020196147002013,-0.00944174398281902,4.89271906899685e-05,-0.200009907155989,1.65699210530157,-0.0029816203037043,1.0694826,1.072858,0.00388809999999995,10.0417493333333,35.283688,31.0201248034565,1.44828059919725e-05,1.07242585231762,-1.72769696969756e-05,1.07407269151515,0.015742281,0.015903223,-2.9396000000001e-05,-3.10055247045656,-2.48743305190764,-2.82963593567452,-3.56913846844305,-0.0166293702846997,-3.56913846844304,-2.08208669162023,-0.125700524726871,-0.125701779173854,-0.751490285500989,-2.646847844906,-3.33965677685231,-4.96540588034271,-1.69473147685897,-2.02494777983745,-4.31044971992105,-0.69894849175295,0.219320439238809,-2.52554766286331,0.0291737231894944,0.0305422439627279,-2.41026257376385,1.0018093761193,1.54757397312473,1.49164354078073,-4.83914728698072,0.0303672747099087,-4.76253242848267,0.0310336747113955,-1.80293233970626,-1.79851485119725,-4.53171176129238
94,1078,-0.000288032026467032,-0.00165664407522452,0.000707122708353426,-0.000132955406200534,0.947241001684625,-0.000132955406200528,0.00494468714289303,0.74133419931347,0.741332475070997,0.174978906302869,0.00135241452068595,-0.000312243188747109,5.28367517338144e-06,-0.012614836649485,-0.00503950547766237,1.74278318090379e-05,-0.370660852110955,1.87194716070009,-0.00190906030409455,1.0617746,1.0643581,0.00322620000000007,11.0450033333333,34.9932201981488,30.437134,1.24276507124741e-05,1.06407948718305,-0.00011208666666666,1.07179822666667,0.015318613,0.015551002,-0.000143863999999999,-3.54055922007199,-2.78077078836393,-3.15050521571284,-3.87629399879631,-0.0235395116135663,-3.87629399879633,-2.30586118160239,-0.129985964493759,-0.129986974604803,-0.757014302333228,-2.868890174922,-3.50550702652247,-5.27706388953295,-1.8991183688235,-2.29761207840757,-4.75875663996644,-0.431023280196466,0.272293585780158,-2.71918035273685,0.0260323318435416,0.0270877695838218,-2.49130871313923,1.04316585127563,1.54398390961456,1.48340375629223,-4.90561096138559,0.0269740711503698,-3.95044604608026,0.0301130341504756,-1.81478055544204,-1.80824162277534,-3.84204786872746
