CellNum,cycle_lives,SurfFit_p1,SurfFit_p2,SurfFit_p3,slope_2pt9V,int_2pt9V,slope_2pt9V_corr,int_2pt9V_corr,heatmap_mean_abs,heatmap_mean,heatmap_var,heatmap_mean_abs_corr,heatmap_mean_corr,heatmap_var_corr,DeltaQ_min,DeltaQ_mean,DeltaQ_var,DeltaQ_skew,DeltaQ_kurt,DeltaQ_2V,Q_cycle2,Q_lastcycle,Qmax_minus_Q2,chargetime,Tmax,Tmin,Qlinfit_allcycles_int,Qlinfit_allcycles_slope,Qlinfit_last10cycles_int,Qlinfit_last10cycles_slope,IR_min,IR_cycle2,IR_diff,log_SurfFit_p1,log_SurfFit_p2,log_SurfFit_p3,log_slope_2pt9V,log_int_2pt9V,log_slope_2pt9V_corr,log_int_2pt9V_corr,log_heatmap_mean_abs,log_heatmap_mean,log_heatmap_var,log_heatmap_mean_abs_corr,log_heatmap_mean_corr,log_heatmap_var_corr,log_DeltaQ_min,log_DeltaQ_mean,log_DeltaQ_var,log_DeltaQ_skew,log_DeltaQ_kurt,log_DeltaQ_2V,log_Q_cycle2,log_Q_lastcycle,log_Qmax_minus_Q2,log_chargetime,log_Tmax,log_Tmin,log_Qlinfit_allcycles_int,log_Qlinfit_allcycles_slope,log_Qlinfit_last10cycles_int,log_Qlinfit_last10cycles_slope,log_IR_min,log_IR_cycle2,log_IR_diff
85,1009,-0.000111123523832249,-0.00124138719720645,0.000513296235963356,-0.000142552081535425,0.954653205935864,-0.000142552081535412,0.00331483532336077,0.747983358475546,0.747982034028845,0.17697560900537,0.00108061427463478,-0.000221167326607922,3.36859001622016e-06,-0.00816592643753844,-0.00239016754174785,9.90249300021703e-06,0.433388165910265,4.00766538535772,-0.00105920264609582,1.0674551,1.0709598,0.00391609999999987,10.044531,33.708363,30.6426522338728,3.62702653061177e-05,1.06965564453061,-1.20969696969269e-05,1.07139451212121,0.015180224,0.015398955,-0.000128412000000001,-3.95419399516249,-2.90609273793504,-3.2896319204389,-3.84602643677087,-0.0201543646477312,-3.84602643677091,-2.47953804189937,-0.126108064438532,-0.126108833440137,-0.752086584509966,-2.96632929984127,-3.65527903162583,-5.4725518428414,-2.08799453672199,-2.62157165557641,-5.00425545591364,-0.363122951691879,0.602891453538022,-2.97502094295028,0.0283496165004911,0.0297731692764534,-2.40714622675306,1.00192966344692,1.52773766212259,1.48632635236676,-4.440449267674,0.0292439872644082,-4.91732340726409,0.0299494175067119,-1.8187218199263,-1.81250875014616,-3.89139438989435
86,1063,-0.000212516749812774,-0.00108719226784782,0.000558879964268197,-0.000140210350171039,0.960599750691852,-0.000140210350171038,0.00316074367407584,0.750619006531754,0.750617875408881,0.175804800142521,0.00101175436822381,-0.000322622472052666,3.56657766679578e-06,-0.00757170932756657,-0.00211587985550617,8.97784379188585e-06,0.387582132880991,3.99401956226344,-0.000766218984705747,1.0650603,1.0681363,0.00367959999999989,10.0411386666666,37.9999343616176,31.221146,2.02975102040725e-05,1.06764421371429,-3.77236363635767e-05,1.06989534545454,0.014931546,0.015162034,-0.000102823,-3.67260683472151,-2.96369364498322,-3.2526814594729,-3.8532199260537,-0.0174575304111593,-3.8532199260537,-2.50021072258756,-0.124580442950709,-0.124581097398288,-0.754969271202239,-2.99492491187694,-3.49130538540159,-5.44774831422186,-2.12080606663863,-2.67450899616997,-5.04682795528458,-0.411636251667827,0.601410187665946,-3.11564709164973,0.0273741967098827,0.0286266745660985,-2.43419938981417,1.00178296466257,1.57978284644808,1.49444884018514,-4.69255723159166,0.0284265506667416,-4.42338645017338,0.0293412981389729,-1.82589522345322,-1.81924253381464,-3.98790972915563
87,1115,-0.00028334417719532,-0.00155254511789252,0.00110735108430124,-0.000267479143025657,0.970994959070604,-0.000267479143025654,0.0071807160902822,0.752655437975258,0.752654073370673,0.175879850612728,0.00124853084864612,4.57591125974797e-07,4.45374866446916e-06,-0.0112105951165395,-0.00354968054472294,1.40327399907893e-05,-0.722020826805268,2.42781342228211,-0.00100016329138231,1.0628892,1.065057,0.00264500000000001,10.0420653333334,40.076626,31.780437,2.02721428571335e-05,1.06451107938776,-2.46254545453918e-05,1.06623805818182,0.014885032,0.015006617,5.60549999999993e-05,-3.54768570780782,-2.80895577010981,-2.95571466475695,-3.57271007690262,-0.0127830247300004,-3.57271007690262,-2.14383224398182,-0.123403796220741,-0.12340458362059,-0.754783911929381,-2.90360072265082,-6.33952240636876,-5.35127429487135,-1.95037133218924,-2.44981072973554,-4.85285752165172,-0.141450274956468,0.385215308108815,-2.99992908924312,0.0264879942160405,0.0273728510827754,-2.57757432362879,1.00182304255255,1.60289115169997,1.50215986472107,-4.69310034199072,0.0271501859170608,-4.60861574439447,0.027854180124199,-1.82725022736536,-1.823717201416,-4.25138564309469
88,1048,-0.000381448856924141,-0.00119003862260664,0.000907737895809715,-0.000159961328903996,0.974350132818454,-0.000159961328903997,0.00336141967218694,0.758036746702768,0.758034846586701,0.178191794619382,0.00101902657949456,-0.000339204421891709,3.2085381853291e-06,-0.00745201476200807,-0.00200331917786554,7.50642191521004e-06,-0.336897496268305,2.85979591267467,-7.99609647335053e-05,1.0724765,1.0749913,0.00278849999999986,10.0450313333334,33.12167,30.8632564241543,2.7000469387753e-05,1.07403082861224,-6.81636363632378e-06,1.07529175454545,0.015085269,0.015246842,-6.73340000000005e-05,-3.41856368220335,-2.92443894338668,-3.04203953345676,-3.79598499655355,-0.0112849513080464,-3.79598499655355,-2.47347726261624,-0.120309740933354,-0.120310829549388,-0.749112298242861,-2.99181448804728,-3.46953849488628,-5.49369278773354,-2.12772629346282,-2.69824985143403,-5.12456702874549,-0.472502216566816,0.45633504111443,-4.09712197473513,0.0303877847428789,0.0314049494820596,-2.55462935117244,1.00195129577541,1.52011222586346,1.48944174714608,-4.56862868581364,0.0310167473821854,-5.16644724907523,0.0315263155986983,-1.82144694109562,-1.81682010018606,-4.17176558534896
89,828,-0.000403835088750201,-0.00159542384737386,0.000848654351623079,-0.00016394565875921,0.93552256552145,-0.000163945658759205,0.00351588369184482,0.733441905838423,0.733439974296857,0.170887850189299,0.00132552556383023,-0.000400309413083974,5.56499648877127e-06,-0.0087583614529273,-0.0028181671113847,1.16429487647804e-05,0.203408438338427,2.99348702357533,-0.000790039930801623,1.0514506,1.0534708,0.00260520000000009,10.04191,39.7326153632019,31.6056189396194,1.19713469387655e-05,1.05328511436735,-3.35745454545291e-05,1.05508290181818,0.015130546,0.015374157,-0.000167233999999999,-3.39379594842228,-2.79712392068051,-3.07126915751626,-3.78530007885361,-0.0289457325217977,-3.78530007885362,-2.45396550015841,-0.134634279875204,-0.134635423604437,-0.767288813717631,-2.87761189213055,-3.39760419754825,-5.25453510534684,-2.05757713567135,-2.55003325771339,-4.93393701366478,-0.691631034462443,0.476177379868761,-3.1023509577114,0.0217888731693821,0.0226225023792202,-2.58415893049794,1.00181632471822,1.5991471530348,1.49976429962911,-4.92185698282971,0.0225459465283134,-4.47398985826985,0.0232865851196468,-1.82014539976871,-1.81320868825403,-3.77667542240383
90,667,-0.00131385193081257,-0.00483292303047721,0.00123661304255976,-0.00055464077806066,0.960117999220114,-0.000554640778060648,0.0135106268038876,0.742060755101376,0.742059702364416,0.172943322700639,0.00357011195250793,-0.000136616723636848,2.33711172598605e-05,-0.0231119838777361,-0.0116540121521571,5.69277668335009e-05,0.467036944042781,2.14004044723837,-0.0105249395939149,1.0626124,1.0537841,0.000459200000000104,10.0624716666666,37.03875,30.9430611720884,-0.000204973755102035,1.06413974212245,-0.000241626666666614,1.06576283333333,0.013516996,0.013527169,0.000320147999999999,-2.88145357637021,-2.31579012141506,-2.90776617730839,-3.25598820357228,-0.0176753885636356,-3.25598820357229,-1.8693245021138,-0.129560536061802,-0.129561152181404,-0.762096201329575,-2.44731816495389,-3.86449613419298,-4.6313205255969,-1.63616277411526,-1.93352453338745,-4.24467585238923,-0.330648764060624,0.330421981688644,-1.97778038804381,0.0263748795392315,0.0227516414427315,-3.33799812060998,1.00270467051603,1.56865632149632,1.49056327589157,-3.68830174257369,0.0269986629662283,-3.61685513732297,0.0276605708873553,-1.86911981472438,-1.86879308413589,-3.49464920691705
91,1836,-7.09641493899599e-05,-0.000823192075003824,0.000452248132691792,-8.55339932144728e-05,0.966257059637279,-8.55339932144664e-05,0.00160357645547014,0.752675887015795,0.752673609198638,0.177894466151064,0.000987333895331021,-0.000312317567203012,3.33291876582225e-06,-0.00467318913058967,-0.000443363815559509,7.59562839892257e-06,1.86491546629672,8.99241380780689,0.000185590268445779,1.0675218,1.0704235,0.00339719999999999,11.0415773333333,34.4396310180144,31.0002233423916,2.55041122449e-05,1.06961909104082,-5.82848484845559e-06,1.0706956060606,0.015372629,0.015535541,-3.54029999999998e-05,-4.14896099852473,-3.08449881924499,-3.344623217643,-4.06786125215505,-0.0149073200331901,-4.06786125215508,-2.79491032890846,-0.123391996950615,-0.123393311254601,-0.749837561513809,-3.0055359533308,-3.50540358693612,-5.4771752713935,-2.33038664210659,-3.35323975403633,-5.11943629041278,0.270659150700782,0.953876283802392,-3.73144480005198,0.028376752571099,0.0295556349980135,-2.46887888458727,1.0430311185228,1.53705848982869,1.49136482273811,-4.59338978892759,0.0292291458056182,-5.23444432816998,0.0296660204136728,-1.81325185386939,-1.80867361854523,-4.45095993491653
92,828,-0.000155897157425684,-0.00140148633825725,0.000769156863577281,-0.000164660906991342,0.951303999685752,-0.000164660906991336,0.00369447295642456,0.744917399538432,0.744915692297698,0.17587127089312,0.00116373229853642,-0.000275936193423696,4.03251914704641e-06,-0.00898416123559287,-0.00275483067176962,9.6691699717334e-06,-0.362706855991314,2.46084714909455,-0.000585612551599279,1.0647362,1.0685687,0.00397819999999993,10.04495,35.262028,30.969942,3.94436020408332e-05,1.06711956634694,9.22242424244563e-06,1.06812590969697,0.01520093,0.015438134,-0.000172680999999999,-3.80716180351286,-2.85341113140238,-3.11398508017416,-3.78340949672087,-0.0216806772910921,-3.78340949672088,-2.43244750813311,-0.127891881497989,-0.127892876837983,-0.754805098072964,-2.93414691198819,-3.55919133115084,-5.39442356183439,-2.04652246254581,-2.55990509030624,-5.01461080535523,-0.440444235180375,0.391084639153289,-3.23238962349357,0.0272420199102013,0.02880244888828,-2.40031338694488,1.00194777933433,1.54730728595201,1.49094039201796,-4.40402343158513,0.0282130830566016,-5.03515490359619,0.0286224499430617,-1.81812984090308,-1.81140519379803,-3.76275544499826
93,1039,-0.000416629162122901,-0.0019315983173582,0.000940677651027276,-0.00021689237004402,0.961328972049225,-0.000216892370044016,0.00501224432749346,0.749964735804501,0.749962712743394,0.177732145288643,0.0014000799610981,-0.00031136701473755,4.46796762934998e-06,-0.0107478700816683,-0.00438583950828211,1.24380917967984e-05,-0.337245112355841,1.79941648521366,-0.00134270255576396,1.0694826,1.0730721,0.00388809999999995,10.0417493333333,35.213142,31.0201248034565,3.47736224489886e-05,1.0720016327551,-3.78727272722765e-06,1.07338677090909,0.015742281,0.015903223,-2.9396000000001e-05,-3.3802503347104,-2.71408318159141,-3.02655917398381,-3.66375572556102,-0.0171279689419506,-3.66375572556103,-2.29996776698836,-0.124959157149065,-0.124960328678096,-0.750234016995345,-2.85384716027033,-3.50672739715078,-5.34988998203038,-1.96867759188118,-2.3579472645743,-4.90524624228887,-0.472054335776946,0.255131694916389,-2.87202018442551,0.0291737231894944,0.0306289033081409,-2.41026257376385,1.0018093761193,1.54670477804894,1.49164354078073,-4.45875006549559,0.030195446826892,-5.42167341955167,0.0307562384667725,-1.80293233970626,-1.79851485119725,-4.53171176129238
94,1078,-6.84431081473341e-05,-0.000877537144299729,0.000375381864234428,-6.90972347246875e-05,0.945899168151476,-6.90972347246861e-05,0.00143610507225332,0.741886839702523,0.741885136446813,0.175341993125991,0.00094810808149728,-0.000298903444513392,3.9039515327173e-06,-0.00540025416352807,-0.00125787177157971,6.5270942986213e-06,1.30856537646542,6.49319143895638,-0.000622705532490997,1.0617746,1.0649273,0.00322620000000007,11.0450033333333,34.879100897439,30.437134,3.27447653061093e-05,1.06364851365306,-5.20909090906532e-06,1.06512754363636,0.015318613,0.015551002,-0.000143863999999999,-4.16467027644558,-3.05673449170203,-3.42552671320954,-4.1605393327682,-0.0241551564622169,-4.16053933276821,-2.84281378388868,-0.129662332781107,-0.129663329854199,-0.756114061094675,-3.02314215156246,-3.52446908019478,-5.40849558270721,-2.26758579958071,-2.90036362894937,-5.18528011289387,0.1167954250492,0.812458207378646,-3.20571727572771,0.0260323318435416,0.027319960557364,-2.49130871313923,1.04316585127563,1.54256528129741,1.48340375629223,-4.48485811797383,0.0267981375456939,-5.28323806319297,0.0274016154563676,-1.81478055544204,-1.80824162277534,-3.84204786872746
