3.4839,0.017808,-0.85786,-0.66095,-0.045969,0.86716,-1.4095,0.074855,-0.049997,-0.076121,-0.37393,-0.032507,0.1203,-0.15252,0.0057813,0.017096,0.00047936,-0.0018112,-0.0092698,-0.0054118,-0.0012755,-0.012652,-0.0052689,-0.0021003,0.0042766,0.016257,0.0027754,0.01069,0.0025635,-0.0024647,-0.0010005,0.00085433,-0.0017455,0.0019637,-0.0026739,0.00056306,-0.00068252,-0.00021164,-0.00068993,-0.00022098,0.002298,0.00034109,0.00061852,-0.00061989,-0.00088349,7.664e-05,-0.00071441,-0.001138,-0.00076509,0.00059745,-7.968e-05,0.00065582,-0.00027028,-0.00054361,0.00053808,-0.00016876,-0.00023757,-4.8883e-05,0.00085797,-0.00015394,0.00017394,3.0681e-05,-0.0002208,0.00033018,0.00027206,-0.00029811,0.00010429,0.00026148,-4.024e-05,-7.3644e-05,-0.00021638,7.2107e-05,-0.00015582,0.00016815,-0.0001372,1.7651e-05,-0.00015663,-7.3905e-05,-4.6834e-05,2.0563e-05,8.8841e-06,1.982e-05,-6.9569e-08
3.4048,0.1015,-0.76289,-0.17132,0.063461,0.011968,-0.0025798,-0.0044337,-0.26303,-0.044912,0.2972,-0.095614,-0.064039,0.36164,0.064154,-0.066836,0.16574,-0.18387,0.064751,0.034877,-0.032421,-0.058453,-0.00993,0.011101,0.050624,0.039736,-0.062841,0.036328,-0.005357,-0.019658,0.0052272,-0.0014224,-0.0094532,-0.013643,0.015593,-0.0067536,0.0046261,0.0016213,0.0081666,0.013262,0.0066775,0.014004,-0.0056957,-0.001867,-0.0050471,3.07e-05,-0.0073255,0.0035528,-0.0041382,-0.0072363,-0.0032072,-0.0058739,0.0009651,0.0085593,-0.0038559,-0.0047092,0.0041563,-0.0021185,0.0083717,0.0055649,-0.0068411,0.0050109,0.0053765,-0.00058762,-0.0094553,-0.0036016,-0.0048751,-0.0020965,-0.0052,-0.024473,-0.00071794,-0.00062024,0.0080446,-0.029927,0.0077158,0.0072361,-0.011733,0.007168,-0.0061407,-0.0018923,-0.0006488,-0.0043963,-0.0013776
3.0396,-0.29828,-0.79866,-0.2344,0.091262,0.12147,0.10707,-0.014085,-0.2675,-0.017029,0.25237,-0.18052,-0.073591,0.36044,0.08687,-0.074225,0.16356,-0.22691,0.11979,0.074853,-0.026112,-0.077041,-0.029899,-0.01511,0.06764,0.056712,-0.022196,0.013068,0.016588,-0.012445,0.032228,-0.01186,-0.012357,0.013095,-0.0077922,0.014492,-0.007252,-0.0013214,-0.0022108,0.0012856,0.0094696,-0.013318,-9.0188e-05,0.0070258,0.0065366,-0.0021016,-0.0030768,0.00122,-0.00055995,0.0077675,0.0014293,0.005636,-0.0017335,-0.0066762,0.0076738,0.0046795,-0.0028798,0.002028,-0.0060935,-0.0068981,0.0076761,-0.0060342,-0.0033833,-0.0021551,0.0090399,0.0048736,0.00568,0.0026254,0.0041971,0.020326,0.0021038,0.0006711,-0.0076582,0.028312,-0.0068381,-0.0068433,0.01075,-0.0061991,0.0056747,0.0012745,0.00072876,0.0041028,0.0012782
2.41,-0.24758,-0.48128,-0.41633,0.2321,-0.040839,0.094837,0.036443,-0.024746,0.050891,-0.011115,-0.11337,-0.080177,0.18724,-0.038174,0.0047973,-0.053619,0.10399,0.096145,-0.051519,0.15723,-0.027407,0.014945,0.00025499,-0.097278,-0.085072,-0.013255,-0.095529,-0.0655,0.065271,-0.052815,0.046307,0.00559,0.023899,-0.0043677,-0.0090878,-0.029164,0.002619,-0.033146,-0.005902,-0.03732,-0.016209,-0.0060008,-0.011411,0.031763,-0.05605,0.0045651,0.032852,0.011814,-0.0075707,0.017298,0.0096584,-0.0057709,0.013868,-0.0049368,0.0034835,0.013032,0.011683,0.0043853,0.0054637,-0.0087999,-0.014172,0.012382,-0.015141,-0.011081,-0.00059853,-0.0045776,0.0021117,0.00030755,0.004748,0.0047647,0.00137,-4.2656e-05,-0.00056193,0.00073212,0.00065083,0.0010532,0.0024706,0.0018021,-0.00098375,-0.0017349,-0.00023709,-0.0011085
2.8086,0.24777,-0.69055,-0.30693,0.33502,-0.26118,-0.029039,0.05903,0.0046713,-0.10889,-0.0058583,-0.10664,-0.14671,0.25416,-0.073827,-0.031379,-0.054117,0.19022,0.1269,-0.11179,0.13174,0.026063,0.045118,0.011109,-0.091292,-0.12424,0.016563,-0.056797,-0.058223,-0.010318,0.010844,-0.015949,-0.0082526,-0.045821,0.011771,-0.018372,0.038795,-0.0091676,0.03079,0.0003735,0.01223,0.01474,0.013258,0.020222,-0.033165,0.047723,0.00050153,-0.033005,-0.003435,0.0032107,-0.0059916,-0.015958,0.013926,-0.0080218,0.00055792,-0.0058742,-0.010874,-0.0083388,-0.0047613,-0.0052565,0.0073822,0.014739,-0.011214,0.017168,0.0063301,-0.00019328,0.0017422,0.0012674,0.00077385,0.00073942,-0.0037306,0.00025204,9.2639e-05,0.0032804,-0.0011822,-0.00022061,-0.00037064,-0.0018454,-0.0010208,0.00092998,0.0013507,2.029e-05,0.00093091
2.1933,0.35433,-0.53421,-0.26516,0.40837,-0.58503,0.15923,0.10632,0.074835,-0.28581,-0.2399,-0.093769,0.026907,-0.067287,-0.13653,0.017678,-0.049483,0.081953,0.12159,-0.055345,0.017879,0.039442,-0.061912,-0.038729,0.063637,0.13482,0.087345,0.073949,0.049429,-0.062749,-0.022745,0.07048,0.027338,0.033763,-0.0087293,-0.0055031,0.0050777,-0.0019543,0.017041,0.0089228,-0.00276,-0.017797,0.016344,-0.003119,-0.0033959,-0.0089517,0.022388,-0.019343,-0.018231,0.010119,-0.011611,0.0056156,-0.00040051,-0.0010874,0.0044965,0.00094032,-0.0078015,0.011061,0.012413,0.018111,-0.0028014,-0.014011,-0.0053167,-0.0030591,-0.0081861,-0.017201,-0.0012742,0.0067991,-0.0072227,0.0085632,-0.00040279,-0.0040542,0.0022867,-0.0036942,-0.002564,-0.0026038,0.00097541,0.0057491,-0.0034598,-0.0018197,-0.0021143,0.0009957,-0.0014772
1.3697,-0.29789,-0.032019,-0.2481,0.11644,-0.019318,0.22993,-0.0090278,-0.0010435,0.13463,-0.076082,0.049616,0.13269,-0.13025,0.13847,0.035589,0.024601,-0.073889,-0.13839,0.066484,-0.061915,-0.054585,0.025659,-0.012417,-0.028156,0.013338,-0.053704,-0.067424,-0.03761,-0.030992,0.022311,-0.0043744,0.010838,-0.0094731,-0.1071,-0.030177,0.028653,-0.041685,0.013838,0.016213,-0.0025202,0.029374,0.0083337,-0.0038784,-0.011306,0.0059323,0.011953,-0.0052122,-0.0068482,-0.0014873,-0.00041886,-0.0042515,0.0029858,0.010339,0.0021068,-0.003983,-0.0077975,0.0050825,-0.0007136,0.013714,-0.0066812,0.012429,0.0021307,-0.0040495,-0.0208,-0.014912,-0.0057336,0.012125,0.0051233,0.011426,-0.00033237,0.0054501,-0.020824,0.0011464,0.0029267,0.0012442,-0.008435,0.007569,0.011534,-0.0058485,0.005188,-0.0051511,0.0042432
0.72196,-0.70782,-0.3717,-0.25686,0.13621,0.0082038,0.29396,0.0082997,-0.099438,0.017107,-0.14011,-0.17581,0.03527,-0.1291,0.19462,-0.035595,0.035521,-0.0062477,-0.13303,0.1254,-0.043114,0.039483,0.0094184,-0.052053,-0.032203,0.03735,0.013035,-0.09335,-0.034389,0.012458,0.052067,0.052957,0.01264,0.032754,-0.075671,0.012675,0.01553,-0.022864,0.025276,-0.016463,-0.011763,-0.00051065,0.0061628,-0.0054866,0.010533,0.0093523,0.01937,-0.003754,0.009701,0.0062429,-0.010225,0.011696,0.0042306,0.0023981,0.0014088,-0.0073624,-0.0017716,-0.014057,-0.0050118,-0.0014399,-0.0045011,-0.0049524,0.0030124,0.0057824,0.023889,0.013294,-0.0025199,-0.011033,-0.0054611,-0.012959,0.00061726,-0.0063385,0.022242,-0.0024557,-0.0018315,-0.00011061,0.0084059,-0.005918,-0.0094922,0.0057256,-0.0046369,0.0050643,-0.0036204
1.9281,-0.18875,-0.224,0.17469,-0.097132,0.20765,0.17273,-0.117,-0.14976,0.15309,0.071183,-0.012764,0.17809,0.033118,-0.12868,0.052465,-0.051304,0.08258,-0.089831,-0.075605,0.01488,-0.0069238,-0.026325,0.067813,-0.013044,0.037109,-0.077935,-0.028971,0.051908,0.065731,-0.055469,0.017184,-0.057596,0.039781,0.0072428,0.056109,0.045148,0.035707,-0.055432,0.039735,-0.0038996,0.028183,-0.041124,-0.0070843,-0.026769,0.011162,0.021506,-0.017398,-0.0092666,0.010662,-0.010642,0.0084902,0.014496,-0.0029769,0.0034934,0.005135,-0.022446,-0.013037,0.015577,0.021258,0.013225,-0.0018712,0.011524,-0.0035416,0.0039015,0.0006148,-0.0023511,-0.0030584,-0.0033306,-0.0016586,-0.0051749,-0.0087227,-0.0020431,0.0049656,-0.002668,0.0028513,0.00034934,-0.00057229,0.0018159,0.00096861,-0.0030855,-0.0015893,-0.0012266
2.7897,0.32502,-0.20118,-0.32422,0.20202,-0.019689,0.14817,-0.018411,0.072176,0.19225,0.089868,0.18903,0.13875,0.085664,-0.17175,0.11984,-0.11844,0.044987,-0.047135,-0.12911,0.047349,-0.046253,0.089309,0.01541,-0.0044667,-0.021389,0.043651,0.073077,0.022585,-0.037497,0.10277,-0.13271,0.023316,0.02229,-0.052375,0.029254,-0.0040933,0.0021192,-0.03207,-0.03864,0.0088843,-0.014911,0.0073407,0.00069017,-0.00072334,-0.0010761,-0.0073622,0.024194,0.010806,0.019167,-0.0031359,0.031908,-0.015025,-0.0016513,0.010361,-0.010689,-0.011605,0.00012121,-0.0097197,0.0042885,-0.006544,-0.0050238,0.0030494,-0.0015792,0.0011795,0.0022059,-0.0033315,-0.0056785,-0.0044141,-0.0076331,-0.00029294,-0.0016132,0.0011686,-0.0030352,0.0022566,-0.00026799,0.00095284,-0.0013257,0.0011057,0.00055698,0.0013665,-0.0013849,-0.00038158
