CellNum,cycle_lives,SurfFit_p1,SurfFit_p2,SurfFit_p3,slope_2pt9V,int_2pt9V,slope_2pt9V_corr,int_2pt9V_corr,heatmap_mean_abs,heatmap_mean,heatmap_var,heatmap_mean_abs_corr,heatmap_mean_corr,heatmap_var_corr,DeltaQ_min,DeltaQ_mean,DeltaQ_var,DeltaQ_skew,DeltaQ_kurt,DeltaQ_2V,Q_cycle2,Q_lastcycle,Qmax_minus_Q2,chargetime,Tmax,Tmin,Qlinfit_allcycles_int,Qlinfit_allcycles_slope,Qlinfit_last10cycles_int,Qlinfit_last10cycles_slope,IR_min,IR_cycle2,IR_diff,log_SurfFit_p1,log_SurfFit_p2,log_SurfFit_p3,log_slope_2pt9V,log_int_2pt9V,log_slope_2pt9V_corr,log_int_2pt9V_corr,log_heatmap_mean_abs,log_heatmap_mean,log_heatmap_var,log_heatmap_mean_abs_corr,log_heatmap_mean_corr,log_heatmap_var_corr,log_DeltaQ_min,log_DeltaQ_mean,log_DeltaQ_var,log_DeltaQ_skew,log_DeltaQ_kurt,log_DeltaQ_2V,log_Q_cycle2,log_Q_lastcycle,log_Qmax_minus_Q2,log_chargetime,log_Tmax,log_Tmin,log_Qlinfit_allcycles_int,log_Qlinfit_allcycles_slope,log_Qlinfit_last10cycles_int,log_Qlinfit_last10cycles_slope,log_IR_min,log_IR_cycle2,log_IR_diff
1,1852,1.26799839663744e-05,0.000236549549166296,0.000138708518947457,0.000120593473262151,0.948797398615061,3.09560671278905e-05,-0.00080692909867812,0.747631578457285,0.747418005878624,0.179447228881395,0.000979721499509452,-0.000410543240975678,1.33383854755038e-05,-0.000528032918362342,0.0010462729948028,9.18777921748871e-07,0.201203287114189,1.84133975050063,0.0021930208980423,1.0706892,1.0767562,0.4683652,13.374894,35.728691,29.012251,-0.000581021816326531,1.1001664304898,-6.4774545454508e-05,1.07942218181818,0.016443744,0.016742354,-7.5200000000001e-05,-4.89688129561198,-3.62607787532531,-3.85789686539926,-3.91867619636615,-0.0228265147140803,-4.50925422024852,-3.09316462315351,-0.126312363178561,-0.126436443869932,-0.746063243883047,-3.0088973614664,-3.38664109353086,-4.87489673575039,-3.27733900205429,-2.98035498404649,-6.03678944945638,-0.696364928368137,0.265133928729016,-2.65895722976287,0.0296634219859978,0.0321173811247103,-0.329415380912715,1.12629034879439,1.55301710515036,1.46258142611231,-3.23580756032508,0.0414583891363196,-4.18859562592672,0.0331913384487162,-1.78399929303574,-1.77618347959625,-4.12378215940835
2,2160,0.000104940962883959,-0.000104746374638031,7.97804515417244e-05,4.40723211527001e-05,0.954444755174818,4.40723211526998e-05,-0.00127010324129072,0.750242128411978,0.750238389827702,0.182957074476623,0.000952363860915511,-0.000113942236457019,3.13707781925296e-06,-0.00669877917049205,3.70470760031916e-05,1.87350754998263e-06,-2.39950684464987,11.0819254736115,0.00133407225873938,1.0753012,1.0817146,0.00928830000000014,13.40915,34.707664,29.24111,6.78575714285603e-05,1.07947430314286,-9.8133333333228e-06,1.08228106666667,0.016764179,0.017038831,-4.19910000000016e-05,-3.97905495525802,-3.97986099940648,-4.09810350999755,-4.35583407594202,-0.0202492042185386,-4.35583407594202,-2.89616097565782,-0.12479855252447,-0.124800716693217,-0.737650792808924,-3.02119709300546,-3.94331526046816,-5.50347470793504,-2.17400433876622,-4.43124606368441,-5.7273445524185,0.380121993105459,1.04461522518609,-2.87482064663994,0.031530130461739,0.0341126914591876,-2.03206376589647,1.12740124899183,1.54042538445649,1.46599385452813,-4.16840168748561,0.0332123084246821,-5.00818344905467,0.0343400610024117,-1.7756177106217,-1.76856020462007,-4.37684378267782
3,2237,6.33014821649153e-05,-0.000133889633521123,0.00034406041969048,2.63169216668711e-06,0.961199926701781,2.63169216668096e-06,1.67115215437208e-05,0.754824663053173,0.75482167679013,0.182646586464478,0.000915054391663455,-8.0667859933893e-05,2.96606630515467e-06,-0.0111599078064687,-0.000171573826089425,4.00082352719154e-06,-3.4808698685866,16.1680801290386,0.00125268011960067,1.0799223,1.0858485,0.00813120000000001,13.3582423333333,35.098438,29.269444,6.40452346938725e-05,1.08353946063265,2.99454545457991e-06,1.08578531818182,0.016613184,0.01686798,-1.38070000000011e-05,-4.19858612112786,-3.87325304717662,-3.46336528523641,-5.57976491221911,-0.0171862709861287,-5.57976491222012,-4.77698400684156,-0.122153918187932,-0.122155636361953,-0.738388440032924,-3.03855309030816,-4.09329946445569,-5.52781914473012,-1.95233939314999,-3.76554896387619,-5.39785060454632,0.541687787601681,1.20865845287693,-2.90215981490223,0.0333925092877152,0.0357692357465941,-2.08984535662972,1.12574931778381,1.54528778931268,1.46641447268916,-4.19351317853673,0.0348447321975535,-5.52366909031949,0.0357439648977322,-1.77954712485672,-1.77293692259047,-4.85990067514917
4,1434,-0.000117857012914636,-0.000911461173969643,0.000906086112521731,-0.0428827937239269,2.64418874300386,-0.000121392852232051,0.00309957031069362,1.16456961622925,1.16435711024374,12.3491252689668,0.00100678794759281,-0.000125924613932567,2.91709036544964e-06,-0.011588734810338,-0.00317280587404383,1.27885299206341e-05,-0.964740088983791,2.64439140690257,0.000827431298373149,1.0797229,1.085786,0.00606309999999999,12.0251396666667,31.224295,29.099152,7.7254122448983e-05,1.08258746220408,2.80309090909304e-05,1.08432724363636,0.016098134,0.016369704,3.85810000000028e-05,-3.92864457029271,-3.0402618265042,-3.04283052592602,-1.36771692902045,0.422292451993437,-3.91580688432804,-2.50869850765894,0.0661654551210441,0.0660861995772029,1.09163619611268,-2.99706199209593,-3.89988937195497,-5.53505011712158,-1.93596397515645,-2.4985564990974,-4.89317937608826,-0.015589674349475,0.422325737227067,-3.08226805552938,0.0333123124850759,0.0357442376125835,-2.21730526879455,1.08009012921305,1.49449264140754,1.46388033307227,-4.11207833638111,0.0344629930791573,-4.55236281708908,0.0351603695251016,-1.79322446188551,-1.7859591735098,-4.41362651985298
5,1709,-1.35943092704319e-05,-0.00061091070123303,0.000625427490899192,-0.0428337830933821,2.63454005851907,-6.64150591058499e-05,0.00177052739168876,1.15470416754652,1.15420836260117,12.2502393369553,0.000783655703546738,-0.000138618230769567,1.64124727785648e-06,-0.00626431181329401,-0.00181558658861195,5.09800996790619e-06,-0.742812617404031,2.02612177807174,0.000652561716927957,1.0784167,1.0835332,0.00514309999999996,12.0418506666667,34.642597,29.208866,7.83458367346963e-05,1.08040351232653,2.32103030303415e-05,1.08239320121212,0.016368635,0.016787428,-5.33139999999988e-05,-4.86664285410523,-3.2140222673287,-3.20382303309721,-1.36821356688234,0.420704806462241,-4.17773343651964,-2.75189734991843,0.062470733268304,0.0622842165836155,1.08814457373758,-3.10587470120824,-3.858179648498,-5.78482598121496,-2.20312663290691,-2.74098303396694,-5.29259931970974,-0.129120727950018,0.306665544654649,-3.18537840804527,0.0327866045822785,0.0348422228601752,-2.28877503138065,1.08069323713414,1.53961044167363,1.46551469632642,-4.10598407681106,0.0335859873828247,-4.63431918942146,0.0343850556836783,-1.78598753541303,-1.77501583697519,-4.27315873235484
6,1074,-0.000218065061460513,-0.00136744914521346,0.000874841051594564,-0.000191472163252891,0.945631268943037,-0.000191472163252891,0.00454570218366319,0.743527520523121,0.743523532028812,0.180968983456525,0.00109733429205522,-0.000204215487506086,3.038096552952e-06,-0.0116248837227538,-0.00413151682325024,1.41536387472406e-05,-0.584663702281517,1.96862037119872,-0.000793942100901335,1.0761266,1.0809518,0.00488889999999986,10.9678496666667,33.086578,29.015993,6.5235989795914e-05,1.07838597855102,-6.23030302983511e-07,1.08097162787879,0.015922785,0.016437579,-0.000111867000000002,-3.66141391181884,-2.86408881590045,-3.05807084604742,-3.71789435602649,-0.0242781755227909,-3.71789435602649,-2.34239902092705,-0.128702952104858,-0.128705281790939,-0.742395853130604,-2.95966104874373,-3.68991132452446,-5.51739842805456,-1.93461138242243,-2.3838904744869,-4.84913189337695,-0.233093867661208,0.294161974853517,-3.10021116781964,0.0318633665414722,0.0338063290497716,-2.31078884592136,1.04012148906587,1.51965185230438,1.46263743780047,-4.18551274387693,0.0327742324205582,-6.20549082958727,0.0338142952323233,-1.79798096898841,-1.78416214691557,-3.95129800848125
7,636,-0.00060642860582753,-0.00211370728957002,0.00187556218722816,-0.00031452017073741,0.957389598423544,-0.0003145201707374,0.00697808522833842,0.747659739784841,0.747655039873849,0.182745876907733,0.00168119228240366,-0.000352854168262857,7.8674564795655e-06,-0.0191382253936118,-0.00638579844043619,4.40214052283831e-05,-0.779939124645432,2.04277352892205,-0.000451750146405416,1.0758358,1.0817347,0.00630320000000006,10.076479,36.0327,29.495056,6.82613775510247e-05,1.07935111030612,-9.17212121207429e-06,1.08223949151515,0.016541764,0.017001977,-0.000333346000000002,-3.21722032079943,-2.67495515483664,-2.72686853155469,-3.50235149724876,-0.0189112952286234,-3.50235149724878,-2.15626373050685,-0.126296004748584,-0.126298734803068,-0.738152412763643,-2.77438261231233,-3.45240474788305,-5.10416565079629,-1.71809833497573,-2.19478479353034,-4.35633609823901,-0.107939293286828,0.310220221458042,-3.34510169801871,0.0317459919664273,0.034120761275371,-2.20043891252877,1.00330880413297,1.55669680586855,1.46974922506756,-4.16582495167455,0.0331627426108569,-5.03753021458458,0.0343233775305712,-1.78141817951039,-1.7695005756647,-3.4771047518429
8,870,-0.000789509232006846,-0.00226415110276096,0.00178780923127613,-0.000314007816532546,0.978892183590127,-0.000314007816532552,0.00709837478379686,0.763685110829823,0.763681991963927,0.185514475804863,0.00181275888696415,-0.000248659177835545,8.86352582793591e-06,-0.0206378693377607,-0.00725307461337829,4.17700106401129e-05,-0.755269824016648,2.23807921759342,-0.00242814770512223,1.0938644,1.0975028,0.0041042,10.0250816666667,35.453625,29.368095,3.61107653061268e-05,1.09619429969388,5.20181818186651e-06,1.09729404727272,0.016083084,0.016311171,-3.84210000000003e-05,-3.10264278726913,-2.64509459298488,-2.74767882459166,-3.50305954098825,-0.0092651393004399,-3.50305954098824,-2.14884107427021,-0.117085676527796,-0.117087450176379,-0.73162219647003,-2.74165995708741,-3.60439550663174,-5.05239348544723,-1.68533514147398,-2.13947785486808,-4.37913541410664,-0.121897866719297,0.349875454468836,-2.6147248984994,0.0389634883760765,0.0404056369077791,-2.38677148396349,1.00108791917134,1.54966064676902,1.46787577635527,-4.44236330734427,0.0398875393728071,-5.28384483168495,0.0403230231953311,-1.79363066978162,-1.7875148592796,-4.41543133575673
9,1054,4.29411731830421e-05,-0.0012920592939482,0.00100435455328351,-0.000179195457820501,0.971299419452644,-0.000179195457820497,0.00469771449884022,0.758182948805974,0.758179836014057,0.183501016478803,0.00109564345630175,-1.68595422312628e-05,3.49435383783543e-06,-0.0133521298484104,-0.00384933696327575,1.888689570569e-05,-0.931298962671552,2.38592821848147,-0.000113696892829251,1.0829742,1.0880841,0.00512350000000006,11.207956,36.163319,29.999718,6.67211428571411e-05,1.08553941355102,2.61212121216207e-06,1.08793492848485,0.016611163,0.016978227,-3.36659999999982e-05,-4.3671260945071,-2.88871755565701,-2.9981129471984,-3.74667300286861,-0.0126468708426978,-3.74667300286862,-2.32811338077807,-0.120225986887618,-0.120227769928413,-0.736361525690298,-2.96033075073555,-4.77315422147495,-5.45663312052113,-1.87444945282867,-2.4146140699691,-4.72383941786842,-0.0309108807842302,0.377657373623368,-3.94425140378675,0.0346181104285525,0.0366624640702329,-2.29043325945745,1.04952641733529,1.55826828234641,1.47711717233235,-4.17573652333706,0.0356455963551321,-5.58300667404638,0.0366029201368924,-1.77959996015542,-1.7701076641698,-4.47280848091292
10,788,-6.20326138657372e-05,-0.000924599685646388,0.00136638141648665,-0.000120785192123179,0.939733004982078,-0.000120785192123166,0.00279086288794326,0.735829919307862,0.735828135487411,0.173001300597507,0.00138573660291659,-0.000361478365387792,5.04317049329344e-06,-0.00836846657991697,-0.00149980924017884,1.04565100025234e-05,-0.790026296779342,2.27493521339076,0.00215365833329995,1.0537786,1.0607976,0.00946040000000004,11.668876,36.386898,29.879915,9.81602040816287e-05,1.05710143673469,-4.24363636359315e-06,1.06100120545454,0.015962802,0.016575078,-0.000303577999999999,-4.20737991860049,-3.03404625855321,-2.86442805325064,-3.91798630556079,-0.0269955197341221,-3.91798630556083,-2.55426149940258,-0.133222557458771,-0.133223610289456,-0.761950631898966,-2.85831931140591,-3.44191769027503,-5.29729634950001,-2.07735411391725,-2.82396397508168,-4.98061324276874,-0.102358452562614,0.356969033139271,-2.66682319413555,0.0227493747299543,0.0256325284928852,-2.02409050058339,1.06702902481082,1.56094503335746,1.4753793576988,-4.00806454735284,0.0241166630883591,-5.37226183778932,0.0257158773244876,-1.79689087324033,-1.78054441918926,-3.51772970453148
11,880,-0.000193288712576574,-0.00130637431730733,0.000996696506657273,-0.000183507981588266,0.951984758083204,-0.000183507981588266,0.00425708346950882,0.744160400117541,0.744155395316771,0.180368422528294,0.00111604263775241,-0.000261638405227632,3.06965411534348e-06,-0.0109455078806694,-0.00383173197148188,1.37000003298148e-05,-0.592107423864519,1.85235289896544,-5.30947421746308e-05,1.0709661,1.0766748,0.00572850000000003,10.764334,36.630051,29.769632,8.25934081632695e-05,1.07335541220408,1.43509090909392e-05,1.07598638363636,0.016649306,0.017121186,-6.81150000000005e-05,-3.71379350659658,-2.88393236620873,-3.00143706390433,-3.73634504157889,-0.0213700049068587,-3.73634504157889,-2.37088783443839,-0.12833344432257,-0.128336365150749,-0.743839492969833,-2.9523192131163,-3.5822985067001,-5.51291055750667,-1.96076408200333,-2.41660487730161,-4.86327942238836,-0.227599493683778,0.267723729361659,-4.2749484837698,0.0297757240382553,0.0320845483375499,-2.241959082571,1.03198716476122,1.56383752333294,1.47377346610937,-4.08305461263792,0.030743550485279,-4.84312058668797,0.0318067754669796,-1.77860386465929,-1.76646615464629,-4.16675723904335
12,719,-9.98956941325937e-05,-0.00105094483518233,0.00118893391821676,-0.000200166914034128,0.950032514332526,-0.000200166914034127,0.00497044000191136,0.740870497536686,0.740865820910973,0.177849911686113,0.00119515570865925,-0.000314454609841278,4.18465726923056e-06,-0.0115683806366915,-0.00299901609141557,1.70000838233621e-05,-0.809980095726727,2.16287450957221,0.0014264983977359,1.0611236,1.0684544,0.00733080000000008,10.7977056666667,37.039276,29.44138,9.61958775510017e-05,1.06449261330612,3.38309090909468e-05,1.06678104363636,0.016542939,0.017168047,-0.000253296,-4.00045323104084,-2.97842007978972,-2.92484228310322,-3.69860770627671,-0.0222615309705648,-3.69860770627671,-2.30360516419547,-0.130257699065784,-0.130260440488419,-0.74994634613321,-2.92257550977341,-3.50244203421909,-5.37834010569394,-1.93672743013814,-2.52302120399898,-4.76954893721385,-0.0915256532475968,0.33503132231411,-2.84572871181262,0.025765973601228,0.0287559918711998,-2.13484862882036,1.0333314849166,1.56866248901751,1.46895816274219,-4.01684353913905,0.0271426521421001,-4.47068633186389,0.0280752898100485,-1.78138733165805,-1.76527910643284,-3.59637166844729
13,862,-0.000377989305386699,-0.00156429198193245,0.00101792717881747,-0.000232352477960489,0.957352087303712,-0.000232352477960481,0.00520276097540741,0.750479464772594,0.75047544874058,0.183116737799251,0.00132398449236119,-0.000324047338962574,4.27137857503088e-06,-0.0132572857365059,-0.00498451948306845,1.853336000343e-05,-0.516372536908182,1.89380990876374,-0.00098649104511872,1.0811664,1.0870649,0.00589849999999981,10.1131076666667,35.844639,29.582495,7.93030102040708e-05,1.08387136255102,9.41575757581864e-06,1.0865965830303,0.016328048,0.01683085,-1.48190000000027e-05,-3.42252048766872,-2.80568218074747,-2.99228328974872,-3.63385269155684,-0.0189283114898526,-3.63385269155686,-2.28376612594831,-0.124661186775756,-0.124663510816974,-0.737271957164027,-2.87811710169496,-3.48939154056977,-5.36943193506799,-1.87754538319527,-2.30237670212873,-4.73204583817353,-0.287036863590736,0.277336384530989,-3.00590685270594,0.0338925404290778,0.0362554731299803,-2.22925841624724,1.00488463087262,1.55442421085966,1.47103479978383,-4.1007103273078,0.0349777417509479,-5.02614473164716,0.036068334994206,-1.78706573158299,-1.77389395051331,-4.82918110196625
14,857,-0.000349066227077615,-0.00163914595165046,0.00113493868630925,-0.00023268171652385,0.951954035273591,-0.000232681716523854,0.005127383048807,0.744054942853755,0.74404972802619,0.180793543493954,0.00123498802781241,-0.000314837219379222,3.76668353263893e-06,-0.0120128139464112,-0.00419857992944614,1.71314746999679e-05,-0.608646872075159,1.87375642656724,-0.000154826087645388,1.072052,1.0774972,0.00558229999999993,10.1468806666667,35.385391,29.265972,7.14826020408293e-05,1.07481106663265,5.6351515151904e-06,1.07727542060606,0.016238289,0.016778639,2.21629999999987e-05,-3.45709216809604,-2.78538237457206,-2.94502760007158,-3.63323774101392,-0.0213840208476347,-3.63323774101391,-2.29010423672986,-0.128394993893379,-0.128398037726088,-0.742817083125126,-2.90833725250975,-3.50191393191802,-5.42404086660378,-1.92035524919542,-2.37689757462369,-4.76620525078276,-0.215634605543814,0.272713135392243,-3.81015586041104,0.0302158513692018,0.0324161502702362,-2.25318682767477,1.00633255284396,1.54882399881663,1.46636295275316,-4.14579964710923,0.0313321294328382,-5.24909440236384,0.0323267509838265,-1.78945973353115,-1.7752432698936,-4.65437145354372
15,691,-0.000646077065866068,-0.00294780134401519,0.00160588834489299,-0.000376266446169885,0.932885708212671,-0.000376266446169885,0.00901493022893463,0.732600340785755,0.732597797055872,0.177105769416106,0.00205576258752607,-0.000296816386965726,9.6508323913183e-06,-0.0189490292901565,-0.00779257434499371,4.11390253424809e-05,-0.352107199904181,1.72366475034382,-0.00191397107609848,1.0661705,1.0689219,1.817914,9.95817366666668,35.534519,29.688587,0.00261122525510203,1.03852025357143,-6.94999999999458e-05,1.07236246,0.015845969,0.019886132,-0.003994543,-3.18971567506352,-2.53050178747005,-2.79428465387837,-3.42450450847522,-0.0301715602545893,-3.42450450847522,-2.04503763015133,-0.135132883649445,-0.135134391606386,-0.751767290956925,-2.68702704185617,-3.52751212572343,-5.01543522682554,-1.72241303291102,-2.1083190456483,-4.38574600173698,-0.453325094365526,0.236452800216069,-2.71806462956113,0.0278266618088489,0.0289459749579661,0.259573334216602,0.998179695931945,1.55065044115006,1.472589528256,-2.5831556625209,0.0164149707108273,-4.15801519541022,0.0303416023080316,-1.80008119803345,-1.70144968215546,-2.39853289943661
