CellNum,cycle_lives,SurfFit_p1,SurfFit_p2,SurfFit_p3,slope_2pt9V,int_2pt9V,slope_2pt9V_corr,int_2pt9V_corr,heatmap_mean_abs,heatmap_mean,heatmap_var,heatmap_mean_abs_corr,heatmap_mean_corr,heatmap_var_corr,DeltaQ_min,DeltaQ_mean,DeltaQ_var,DeltaQ_skew,DeltaQ_kurt,DeltaQ_2V,Q_cycle2,Q_lastcycle,Qmax_minus_Q2,chargetime,Tmax,Tmin,Qlinfit_allcycles_int,Qlinfit_allcycles_slope,Qlinfit_last10cycles_int,Qlinfit_last10cycles_slope,IR_min,IR_cycle2,IR_diff,log_SurfFit_p1,log_SurfFit_p2,log_SurfFit_p3,log_slope_2pt9V,log_int_2pt9V,log_slope_2pt9V_corr,log_int_2pt9V_corr,log_heatmap_mean_abs,log_heatmap_mean,log_heatmap_var,log_heatmap_mean_abs_corr,log_heatmap_mean_corr,log_heatmap_var_corr,log_DeltaQ_min,log_DeltaQ_mean,log_DeltaQ_var,log_DeltaQ_skew,log_DeltaQ_kurt,log_DeltaQ_2V,log_Q_cycle2,log_Q_lastcycle,log_Qmax_minus_Q2,log_chargetime,log_Tmax,log_Tmin,log_Qlinfit_allcycles_int,log_Qlinfit_allcycles_slope,log_Qlinfit_last10cycles_int,log_Qlinfit_last10cycles_slope,log_IR_min,log_IR_cycle2,log_IR_diff
1,1852,-0.000254316506535146,-0.00029782892714521,0.00053951433366126,3.1237932107361e-05,0.950543238527345,-2.37982700944459e-05,0.00042647571480831,0.747868663322255,0.747716152025588,0.179424153006915,0.00103914968423382,-0.000364602495575335,1.04101131886097e-05,-0.00603571085915811,-0.00118219474251037,5.04839461441787e-06,-0.574716895119724,1.93882116162329,0.00179286389550715,1.0706892,1.0766002,0.4683652,13.374894,35.994705,29.012251,-0.000359588315674098,1.09554826777006,-5.57684848484943e-05,1.08040873575758,0.016443744,0.016742354,-7.5200000000001e-05,-3.59462545081729,-3.52603312293903,-3.26799701261722,-4.50531772332505,-0.0220281230628932,-4.62345461083178,-3.37010569421517,-0.126174663903649,-0.126263237703169,-0.746119095229637,-2.98332189002263,-3.4381803630785,-4.98254454840288,-2.21927157328343,-2.92731097638944,-5.29684670523659,-0.240546035597439,0.287537751264291,-2.74645267846558,0.0296634219859978,0.0320544561585547,-0.329415380912715,1.12629034879439,1.55623861858912,1.46258142611231,-3.44419442850918,0.0396315165059471,-4.25361115452004,0.033588087062963,-1.78399929303574,-1.77618347959625,-4.12378215940835
2,2160,2.07757587431523e-05,-0.000388439338861013,2.92093071661004e-05,1.15655910488107e-05,0.955070817999751,1.15655910488207e-05,-0.000408440484123845,0.75028435166081,0.750280528236075,0.18279972248945,0.00095058853403159,-0.000148999350901313,2.90763667256401e-06,-0.00713023418401201,-0.00100952466802007,1.93983374258632e-06,-2.03054135985703,7.95017015740074,0.000276547953483197,1.0753012,1.0812522,0.00928830000000014,13.40915,34.712265,29.24111,3.1019857508229e-05,1.08023254165144,-2.34787878787959e-05,1.08315096060606,0.016764179,0.017038831,-4.19910000000016e-05,-4.68244310655964,-3.41067679373541,-4.53447874420783,-4.93683216810927,-0.0199644245144553,-4.9368321681089,-3.38887121771097,-0.124774111337694,-0.124776324493935,-0.738024467909583,-3.02200742845578,-3.82681562353801,-5.5364598622417,-2.14689620603117,-2.9958830644825,-5.71223549057053,0.307611840009135,0.900376423955762,-3.55822955105937,0.031530130461739,0.0339270041231718,-2.03206376589647,1.12740124899183,1.54048295262007,1.46599385452813,-4.50836020147831,0.0335172561212353,-4.62932432783067,0.0346889892100716,-1.7756177106217,-1.76856020462007,-4.37684378267782
3,2237,2.26089911872778e-06,-0.000267682551072358,0.000218510617419415,-1.08732605750855e-05,0.961457796290328,-1.08732605750832e-05,0.000455190688250876,0.754854616921162,0.754851609774957,0.182538051457596,0.000923014229174868,-0.000115682684375433,2.87348489607492e-06,-0.0118277564854235,-0.0010844215428731,4.34180281552601e-06,-3.10318536811329,13.6396175794682,0.000805798741404518,1.0799223,1.0855246,0.00813120000000001,13.3582423333333,35.127342,29.269444,3.42479210814824e-05,1.08415378063817,-2.10836363636371e-05,1.08723903818182,0.016613184,0.01686798,-1.38070000000011e-05,-5.64571881543318,-3.57237993744202,-3.66052745583481,-4.96364020408021,-0.0170697745981459,-4.9636402040803,-3.34180663080153,-0.122136684329385,-0.122138414450094,-0.738646589752685,-3.03479160384462,-3.93673164228405,-5.54159108131036,-1.9270976254822,-2.9648018634099,-5.36232990406758,0.491807718846885,1.13480219396746,-3.09377341528159,0.0333925092877152,0.0356396698201011,-2.08984535662972,1.12574931778381,1.54564528903468,1.46641447268916,-4.46536578593047,0.0350908886098917,-4.67605448281127,0.0363250376929524,-1.77954712485672,-1.77293692259047,-4.85990067514917
4,1434,-0.000433409156535103,-0.00128201292567015,0.00114569034098209,-0.0263514437301661,2.31628812878248,-0.000121054068596366,0.00359370700339633,1.0457140828463,1.04556257605271,8.85660317610332,0.00129351099204604,-0.000264922491610546,4.52853880807866e-06,-0.0125330053002107,-0.00401750701717559,1.50951773601957e-05,-0.800509434313141,2.3146041645808,-0.000216156427374603,1.0797229,1.0853186,0.00653009999999998,12.0251396666667,31.691414,29.064333,4.65202119108508e-05,1.08322195208135,7.9796363636351e-05,1.08046067818182,0.016098134,0.016369704,3.85810000000028e-05,-3.36310191768011,-2.89210759609729,-2.94093274831564,-1.57919558588338,0.364792581375434,-3.9170206094502,-2.44445733401483,0.0194129567912423,0.0193500300959488,0.947267186363538,-2.88822987636788,-3.57688116904255,-5.34404190614531,-1.90194477666748,-2.39604335600383,-4.82116177988489,-0.0966335453861635,0.364476730197553,-3.66523184626578,0.0333123124850759,0.0355572459365699,-2.18508016801809,1.08009012921305,1.50094161687088,1.46336036074352,-4.33235831562236,0.0347174526438712,-4.09801689923386,0.0336089659814984,-1.79322446188551,-1.7859591735098,-4.41362651985298
5,1709,-0.000321058543490703,-0.000928424205100801,0.000927520529275802,-0.0262911120149152,2.30635023451975,-8.59034485906443e-05,0.00229663299277333,1.03735713018275,1.03700403809739,8.78573630323916,0.00106032599421034,-0.00020713648349421,3.21216637142165e-06,-0.007880884392234,-0.00255273833970538,6.6608168939488e-06,-0.745038340807807,2.19034395090566,-1.4180093876659e-05,1.0784167,1.083303,0.00589989999999996,12.0418506666667,35.651741,29.092649,4.91167482645328e-05,1.08100229706248,9.5944242424219e-05,1.07742641212121,0.016368635,0.016787428,-5.33139999999988e-05,-3.49341576885136,-3.03225354550535,-3.03267646914954,-1.58019104448595,0.362925258452889,-4.06598940108349,-2.63890840051593,0.015928296376121,0.0157804475365797,0.943778164127713,-2.97456059160253,-3.68374340093871,-5.49320196889798,-2.10342504328263,-2.59299369888393,-5.17647250494705,-0.127821377221094,0.340512317694668,-4.84832089397806,0.0327866045822785,0.034749945843472,-2.22915534934366,1.08069323713414,1.55208074283392,1.46378326726647,-4.30877039303782,0.033826616802985,-4.01798108198548,0.032387617671697,-1.78598753541303,-1.77501583697519,-4.27315873235484
6,1074,-0.000623620791392182,-0.00202418244435588,0.00120813963698146,-0.000143018910956075,0.944348346506713,-0.000197726516727667,0.00571287689011587,0.743172905625595,0.743169059321304,0.180611823578451,0.00168911276512309,-0.000497573913133378,7.51057457346746e-06,-0.00191451835717404,0.00425916559402187,9.4051495683332e-05,2.25286674353657,6.94332855935923,0.00100140641012447,1.0761266,1.0820704,0.00594380000000005,10.9678496666667,34.654667,28.963181,4.32924625502475e-05,1.07882633801486,0.000177980606060604,1.06967917030303,0.015922785,0.016437579,-0.000111867000000002,-3.20507941395085,-2.69375034607823,-2.91788286698493,-3.84460653329814,-0.0248677757659115,-3.70393508437237,-2.24314513468607,-0.128910132103475,-0.128912379807932,-0.74325382242341,-2.77234135597313,-3.30314239696516,-5.12432683735786,-2.71794046510571,-2.37067547446678,-4.02663429355483,0.352735504081449,0.841567716623476,-2.99938963295631,0.0318633665414722,0.0342555170893255,-2.22593581236284,1.04012148906587,1.53976173002607,1.46184625831517,-4.36358771006195,0.0329515405940617,-3.74962731870088,0.0292535389372677,-1.79798096898841,-1.78416214691557,-3.95129800848125
7,636,-0.000789864149791462,-0.00297305940984349,0.00202424439533393,-0.000339608435885871,0.957812837421428,-0.000339608435885874,0.0107612412790606,0.746316675671074,0.746312187338043,0.182357895869694,0.00250755444524614,-0.000395529057923065,1.53154754199788e-05,-0.0174257294466366,-0.00579414103749136,3.17612434977556e-05,-0.66841013902904,2.15492426251281,-0.000921099515638346,1.0758358,1.0814364,0.00630320000000006,10.076479,36.496124,29.495056,2.91532663500332e-05,1.08016577806357,-5.83454545454302e-06,1.08163417272727,0.016541764,0.017001977,-0.000333346000000002,-3.1024475974049,-2.52679641231898,-2.69373705451142,-3.46902153040341,-0.0187193464707697,-3.4690215304034,-1.96813763112738,-0.127076854412005,-0.127079466257878,-0.739075427533099,-2.60074962859139,-3.40282160513199,-4.81486951736419,-1.75880903314281,-2.23701093766889,-4.4981025026668,-0.174956970970497,0.333432010946506,-3.03569344607045,0.0317459919664273,0.0340009833763663,-2.20043891252877,1.00330880413297,1.56224674350316,1.46974922506756,-4.53531277955593,0.0334904137954023,-5.23399297239892,0.0340803997444198,-1.78141817951039,-1.7695005756647,-3.4771047518429
8,870,-0.000980812988651142,-0.00338487047952386,0.00197236143935347,-0.00032223826308846,0.978985444819937,-0.000322238263088448,0.0104722442994904,0.76223863874478,0.762235592888681,0.185106913532347,0.0026393341206747,-0.000224541905474883,1.62330925981506e-05,-0.0166123922710293,-0.00659503023054406,2.74489814090459e-05,-0.400451588330113,2.04490243259554,-0.00315198238793979,1.0938644,1.0974994,0.0041042,10.0250816666667,36.053928,29.368095,1.42354585312497e-05,1.09665077711606,1.60696969696848e-05,1.09605792484849,0.016083084,0.016311171,-3.84210000000003e-05,-3.00841379153878,-2.4704579447349,-2.7050134967309,-3.49182289203118,-0.00922376507262855,-3.49182289203119,-1.97996023499406,-0.117909040123908,-0.117910775539921,-0.73257736054003,-2.57850562774881,-3.64870259622787,-4.78959873400215,-1.77956782237723,-2.18078320937791,-4.56147376693842,-0.397449979434725,0.310672591562816,-2.50141621784553,0.0389634883760765,0.0404042914865869,-2.38677148396349,1.00108791917134,1.55695258710798,1.46787577635527,-4.84662853944893,0.0400683507128592,-4.79399231275965,0.0398335064999129,-1.79363066978162,-1.7875148592796,-4.41543133575673
9,1054,-0.000543822067120593,-0.00212693802599377,0.00143375286638709,-0.000242467829751805,0.972698225096264,-0.0002424678297518,0.00713569025014642,0.757310267698197,0.757307019411473,0.183171580365716,0.00176129521663663,-0.000620261069670016,9.19052802342586e-06,-0.0239155846451411,-0.00810167125557993,6.09037546081518e-05,-0.755527540167789,2.12853757983635,-0.00117024680926181,1.0829742,1.0882537,0.00597570000000003,11.207956,36.799232,29.999718,4.40106503471064e-05,1.08602291223968,-1.07587878787768e-05,1.08902680060606,0.016611163,0.016978227,-3.36659999999982e-05,-3.26454317366235,-2.67224516423974,-2.84352570083969,-3.61534587474452,-0.0120218765904393,-3.61534587474453,-2.1465640103096,-0.120726154921803,-0.120728017719767,-0.737141907566559,-2.75416784436735,-3.2074254762235,-5.03665953637531,-1.62131899781292,-2.09142538331785,-4.21535593305942,-0.121749700319121,0.328081322153035,-2.93172253432518,0.0346181104285525,0.0367301524082105,-2.22361121367173,1.04952641733529,1.56583875504193,1.47711717233235,-4.35644221380305,0.0358389878258419,-4.9682366549904,0.037038567737503,-1.77959996015542,-1.7701076641698,-4.47280848091292
10,788,0.000101890826879817,-0.00151108692018878,0.00150798808947463,-0.00016142328985457,0.940438247085177,-0.00016142328985456,0.00557719835335512,0.735364955529194,0.735363356451878,0.172813486467183,0.00159293389337376,-0.000176116890785201,6.74529963133238e-06,-0.0121354060444137,-0.00294328312803549,2.05196803206128e-05,-0.824531308788105,2.18721536217145,0.00209771315089613,1.0537786,1.0609633,0.00946040000000004,11.668876,37.128967,29.879915,5.78955754475739e-05,1.05793078971867,5.61036363636382e-05,1.05729982181818,0.015962802,0.016575078,-0.000303577999999999,-3.99186491329291,-2.82071055361422,-2.82160208863592,-3.7920338058864,-0.0266697166799492,-3.79203380588642,-2.2535839095275,-0.133497070663701,-0.133498015053564,-0.762422367935099,-2.79780224701036,-3.75419899029603,-5.17099875387288,-1.91594568782005,-2.53116795909332,-4.68782940945083,-0.0837928488420806,0.339891547554243,-2.67825389912631,0.0227493747299543,0.0257003613913025,-2.02409050058339,1.06702902481082,1.56971286647796,1.4753793576988,-4.23735462508305,0.0244572568991262,-4.25100898898481,0.0241981590172469,-1.79689087324033,-1.78054441918926,-3.51772970453148
