CellNum,cycle_lives,SurfFit_p1,SurfFit_p2,SurfFit_p3,slope_2pt9V,int_2pt9V,slope_2pt9V_corr,int_2pt9V_corr,heatmap_mean_abs,heatmap_mean,heatmap_var,heatmap_mean_abs_corr,heatmap_mean_corr,heatmap_var_corr,DeltaQ_min,DeltaQ_mean,DeltaQ_var,DeltaQ_skew,DeltaQ_kurt,DeltaQ_2V,Q_cycle2,Q_lastcycle,Qmax_minus_Q2,chargetime,Tmax,Tmin,Qlinfit_allcycles_int,Qlinfit_allcycles_slope,Qlinfit_last10cycles_int,Qlinfit_last10cycles_slope,IR_min,IR_cycle2,IR_diff,log_SurfFit_p1,log_SurfFit_p2,log_SurfFit_p3,log_slope_2pt9V,log_int_2pt9V,log_slope_2pt9V_corr,log_int_2pt9V_corr,log_heatmap_mean_abs,log_heatmap_mean,log_heatmap_var,log_heatmap_mean_abs_corr,log_heatmap_mean_corr,log_heatmap_var_corr,log_DeltaQ_min,log_DeltaQ_mean,log_DeltaQ_var,log_DeltaQ_skew,log_DeltaQ_kurt,log_DeltaQ_2V,log_Q_cycle2,log_Q_lastcycle,log_Qmax_minus_Q2,log_chargetime,log_Tmax,log_Tmin,log_Qlinfit_allcycles_int,log_Qlinfit_allcycles_slope,log_Qlinfit_last10cycles_int,log_Qlinfit_last10cycles_slope,log_IR_min,log_IR_cycle2,log_IR_diff
1,1852,-0.000268367280217151,-0.000944155307303558,0.000645136896980281,-3.29711387266816e-05,0.952251707422381,-6.94058927110678e-05,0.00231523102168417,0.747604016778218,0.747485010857487,0.179345141676599,0.0012225168637687,-0.000349600550228319,9.26059489339002e-06,-0.0079055439589274,-0.00222445574901091,7.77989040801119e-06,-0.565747051372426,1.72208837756484,0.00103875492787786,1.0706892,1.0761249,0.4683652,13.374894,35.994705,29.012251,-0.000244263129043242,1.09237183314947,-6.54860606060981e-05,1.08165839818182,0.016443744,0.016742354,-7.5200000000001e-05,-3.57127043517726,-3.02495656125578,-3.19034811901636,-4.48186605333686,-0.0212482399603176,-4.15860365543481,-2.63540566709235,-0.126328373879711,-0.126397511722129,-0.746310383535674,-2.91274514137311,-3.45642789251093,-5.03336111368329,-2.10206824208435,-2.65277622922883,-5.10902652068785,-0.247377700874819,0.23605543567968,-2.98348690289969,0.0296634219859978,0.0318626804686602,-0.329415380912715,1.12629034879439,1.55623861858912,1.46258142611231,-3.61214208383112,0.0383704933118317,-4.18385113430004,0.0340901265667407,-1.78399929303574,-1.77618347959625,-4.12378215940835
2,2160,-0.000238603295401086,-0.00118535663008675,0.00041077332141665,-4.5451673757553e-05,0.956580521253558,-4.54516737575472e-05,0.00200209478572448,0.749863944216183,0.749860184566802,0.182607541226281,0.00118392870160347,-0.000199485715514865,3.50913176961869e-06,-0.00625956561320173,-0.00265214570987112,4.15286452048997e-06,-0.281200818211886,1.6511554640805,-0.000565333237162013,1.0753012,1.0809104,0.00928830000000014,13.40915,34.712265,29.230637,1.12500919305469e-05,1.0807770193667,-1.89418181818723e-05,1.08255480545455,0.016764179,0.017038831,-4.19910000000016e-05,-3.62232356249039,-2.92615096680392,-3.38639777037607,-4.34245011925642,-0.0192784668659194,-4.34245011925648,-2.69851536544678,-0.1250175281234,-0.12501970558384,-0.738481291175582,-2.92667445085004,-3.70008819719617,-5.45480032350764,-2.20345580390381,-2.57640261931153,-5.38165223671178,-0.550983419980841,0.217787966063317,-3.2476954806787,0.031530130461739,0.0337896954349621,-2.03206376589647,1.12740124899183,1.54048295262007,1.46583827969444,-4.94884392868452,0.0337361016798342,-4.72257833639632,0.0344498921884388,-1.7756177106217,-1.76856020462007,-4.37684378267782
3,2237,-0.000235349478214764,-0.00102828666498677,0.00053083003745915,-5.9352490014931e-05,0.962741836221813,-5.93524900149221e-05,0.00260779796360833,0.754409715196027,0.754406477033842,0.182384221783361,0.00117748191730031,-0.000100357726545997,3.82122075079306e-06,-0.00931619001092165,-0.00304525635787521,8.0393424249781e-06,-0.646059280130372,2.00329640109115,-0.000143535280951568,1.0799223,1.085299,0.00813120000000001,13.3582423333333,35.127342,29.269444,1.61517296561142e-05,1.0846538002111,-7.06484848489888e-06,1.08585671454546,0.016613184,0.01686798,-1.38070000000011e-05,-3.62828676021568,-2.9878857961708,-3.27504451019783,-4.22656105637139,-0.0164901553838607,-4.22656105637146,-2.5837260581429,-0.122392727443505,-0.122394591575101,-0.739012735573477,-2.92904575364874,-3.9984491855371,-5.41779787252305,-2.03076166227419,-2.51637614141395,-5.09477947275436,-0.189727630840312,0.301745210818767,-3.84304133628668,0.0333925092877152,0.0355494028491043,-2.08984535662972,1.12574931778381,1.54564528903468,1.46641447268916,-4.79178096312338,0.0352911421935963,-5.15089714774011,0.0357725212125407,-1.77954712485672,-1.77293692259047,-4.85990067514917
4,1434,-0.00070928331085681,-0.0022805113797546,0.00142358002052225,-0.0174839477105378,2.08122374722024,-0.00016414459822466,0.00629224138228934,0.979541547994409,0.979423415635566,6.92190537290533,0.00184970335166054,-0.000431121854880008,8.55797224282958e-06,-0.0162654338029854,-0.00649766442760775,2.94728260819487e-05,-0.461769679417575,1.77065440573595,-0.0011200854962421,1.0797229,1.0848633,0.00653009999999998,12.0251396666667,31.691414,29.023619,2.50219424582919e-05,1.08381702997276,-4.39903030303513e-05,1.0887892709091,0.016098134,0.016369704,3.85810000000028e-05,-3.14918025880093,-2.64196775628764,-2.84661811580575,-1.75736050103041,0.318318772647731,-3.78477340473984,-2.20119462537083,-0.00897713835017987,-0.00902951726720418,0.840225657901484,-2.73289791649817,-3.36539996087794,-5.06762912645287,-1.78873434949061,-2.18724272158468,-4.53057821864787,-0.335574586996895,0.248133804370161,-2.95074882632175,0.0333123124850759,0.0353750176353278,-2.18508016801809,1.08009012921305,1.50094161687088,1.46275156432971,-4.60167897896825,0.0349559707814562,-4.35664304634421,0.0369438326141487,-1.79322446188551,-1.7859591735098,-4.41362651985298
5,1709,-0.000717425354933997,-0.00185589950528874,0.00130382678073618,-0.0174446180359232,2.07186010481981,-0.000121885368021997,0.00438197961694943,0.971989189576704,0.97171466459971,6.86680803524319,0.00149006259884772,-0.000391537072156508,5.73653995018882e-06,-0.0127563076149926,-0.00518764519127689,2.07528187624961e-05,-0.419515795178124,1.61869802353052,-0.000794778388011785,1.0784167,1.0828978,0.00589989999999996,12.0418506666667,35.651741,29.092649,2.7077311882875e-05,1.08160987174328,-2.80763636364044e-05,1.08543250909091,0.016368635,0.016787428,-5.33139999999988e-05,-3.14422327874266,-2.73144554400088,-2.88478010275089,-1.75833853534209,0.316360427831923,-3.91404842702079,-2.35832964691839,-0.0123385652520101,-0.0124612430798999,0.836754906663187,-2.82679548610915,-3.40722711107535,-5.24134997757192,-1.89427501640595,-2.28502973512072,-4.68292290666962,-0.377251682917379,0.209165836433023,-3.09975395094174,0.0327866045822785,0.0345874714079353,-2.22915534934366,1.08069323713414,1.55208074283392,1.46378326726647,-4.56739445270407,0.0340706423772082,-4.55165914137518,0.03560282471293,-1.78598753541303,-1.77501583697519,-4.27315873235484
6,1074,-0.000797977091559303,-0.00306352420105416,0.00140711610630371,-0.000225510967831204,0.946506306909162,-0.00025482658952522,0.0095221009011529,0.741804794149987,0.741800793056638,0.180224992756244,0.00263055145102897,-0.000955992631798541,1.53655598979735e-05,-0.0228798711346982,-0.00998510889987593,5.53837557087669e-05,-0.192499642301457,1.76787552847211,-0.00329472781574336,1.0761266,1.0799834,0.00594380000000005,10.9678496666667,34.654667,28.914812,1.93658937691481e-05,1.07948832506639,-3.59642424243107e-05,1.08321123272728,0.015922785,0.016437579,-0.000111867000000002,-3.09800957625853,-2.51377868450364,-2.85167006585835,-3.64683233115748,-0.0238764878314879,-3.59375525812007,-2.02126722082604,-0.129710364231786,-0.129712706704446,-0.744184983259931,-2.5799531994059,-3.01954545498495,-4.81345161007926,-1.64054642593002,-2.00064719425274,-4.25661759701428,-0.715570073151053,0.247451684206076,-2.48218045755049,0.0318633665414722,0.0334170801686118,-2.22593581236284,1.04012148906587,1.53976173002607,1.46112037292777,-4.7129624547816,0.0332179496932602,-4.44412908354634,0.0347131549287538,-1.79798096898841,-1.78416214691557,-3.95129800848125
7,636,-0.000551349907072898,-0.00422498931677181,0.0022896542507343,-0.000370066393987741,0.958648639136587,-0.00037006639398773,0.0161510459098641,0.744643087968541,0.744638594240499,0.181877097866178,0.00352341445756491,-0.000444976570740767,2.93106439208414e-05,-0.0346554877131435,-0.0140531897846017,0.000141549697856701,-0.471574405413376,1.79882861383565,-0.00359280464831047,1.0758358,1.0798993,0.00630320000000006,10.076479,36.496124,29.495056,5.0086806264938e-06,1.08083525125298,-7.09478787879296e-05,1.08629734363637,0.016541764,0.017001977,-0.000333346000000002,-3.25857269428769,-2.37417438486173,-2.6402300933522,-3.43172035172831,-0.0183405399042804,-3.43172035172833,-1.7917993483685,-0.128051837409107,-0.128054458271655,-0.74022198425998,-2.45303626796081,-3.35166285523451,-4.53297464051085,-1.46022798486662,-1.85222508866843,-3.84909105331624,-0.326449774165116,0.25498978724152,-2.44456639606205,0.0317459919664273,0.0333832596597976,-2.20043891252877,1.00330880413297,1.56224674350316,1.46974922506756,-5.30027665978052,0.0337595006836533,-4.14906058462467,0.0359487175413894,-1.78141817951039,-1.7695005756647,-3.4771047518429
8,870,-0.000922430243916342,-0.00452757197294948,0.00224561231701791,-0.000344312140453098,0.97959759682726,-0.00034431214045309,0.0151192881139312,0.760534886946111,0.760531714691017,0.184629601482276,0.00361876629136305,-0.000330568655386897,2.95801306209008e-05,-0.0352090086426985,-0.0149337013069586,0.000130244645948843,-0.412189258127026,1.9271408421354,-0.00646658977739967,1.0938644,1.0960513,0.0041042,10.0250816666667,36.053928,29.368095,-7.02000340476591e-07,1.09706657516173,-4.38981818182289e-05,1.10009891454546,0.016083084,0.016311171,-3.84210000000003e-05,-3.03506646617449,-2.34413463715828,-2.64866521829389,-3.46304766379305,-0.00895228896784223,-3.46304766379306,-1.8204686569479,-0.118880859374722,-0.118882670857377,-0.733698667720844,-2.44143946376907,-3.48073832873757,-4.52899991256322,-1.45334620290672,-1.82583253936353,-3.88524012048652,-0.384903330356285,0.284913455562056,-2.18932468862184,0.0389634883760765,0.0398308815074096,-2.38677148396349,1.00108791917134,1.55695258710798,1.46787577635527,-6.15366267723334,0.0402329834070338,-4.35755346706226,0.0414317361672662,-1.79363066978162,-1.7875148592796,-4.41543133575673
9,1054,-0.0014959390094023,-0.00383394439362003,0.00229494843031964,-0.000303037449064596,0.974275936592243,-0.000303037449064583,0.0106388907656009,0.755709843279773,0.75570632119437,0.182805367701051,0.00300021386048231,-0.00135042350011469,2.28408010029575e-05,-0.0288588588106251,-0.0112035892523541,9.32640780113223e-05,-0.556033408932757,1.89149219149955,-0.00256873905417487,1.0829742,1.0877758,0.00597570000000003,11.207956,36.799232,29.999718,2.50627613210774e-05,1.08654679949608,-2.84921212121751e-05,1.09033805636364,0.016611163,0.016978227,-3.36659999999982e-05,-2.82508611263465,-2.41635419028923,-2.63922706902835,-3.51850369850388,-0.0113180238529975,-3.5185036985039,-1.97310365018863,-0.121644920968345,-0.121646945059779,-0.738011056256882,-2.522847786908,-2.86953001304563,-4.64128866990672,-1.53972084656364,-1.95064282172512,-4.03028559875614,-0.254899113311392,0.276804552768253,-2.59028001137706,0.0346181104285525,0.0365393927367644,-2.22361121367173,1.04952641733529,1.56583875504193,1.47711717233235,-4.600971081768,0.0360484368923346,-4.54527521673282,0.0375611706479587,-1.77959996015542,-1.7701076641698,-4.47280848091292
10,788,-0.000732824336618413,-0.00311852040311709,0.0024385439635272,-0.000230996367523536,0.942253912866505,-0.000233830111247993,0.00937709228619187,0.734196533041243,0.734194855668589,0.172584085741586,0.00231660060566768,-0.000621387316610275,1.40051341090798e-05,-0.0201479639958417,-0.00680264779161106,5.26164224675642e-05,-0.63819724949777,1.83366715164664,0.000898499733372082,1.0537786,1.0600952,0.00946040000000004,11.668876,37.128967,29.87781,3.06945403472957e-05,1.0586807320429,-2.91096969697396e-05,1.06269566909091,0.015962802,0.016575078,-0.000303577999999999,-3.13500011646414,-2.50605141020442,-2.6128694102815,-3.63639484944503,-0.0258320503943529,-3.63109956371818,-2.02793180979056,-0.134187670614669,-0.134188662821098,-0.762999253772965,-2.63514883444742,-3.20663761555222,-4.8537127281432,-1.69576883389241,-2.16732201413712,-4.27887868409932,-0.195045071860645,0.263320505095091,-3.04648204743097,0.0227493747299543,0.0253448680743657,-2.02409050058339,1.06702902481082,1.56971286647796,1.47534876115635,-4.51293886582262,0.0247650090052066,-4.53596231551807,0.0264089106589934,-1.79689087324033,-1.78054441918926,-3.51772970453148
