CellNum,cycle_lives,SurfFit_p1,SurfFit_p2,SurfFit_p3,slope_2pt9V,int_2pt9V,slope_2pt9V_corr,int_2pt9V_corr,heatmap_mean_abs,heatmap_mean,heatmap_var,heatmap_mean_abs_corr,heatmap_mean_corr,heatmap_var_corr,DeltaQ_min,DeltaQ_mean,DeltaQ_var,DeltaQ_skew,DeltaQ_kurt,DeltaQ_2V,Q_cycle2,Q_lastcycle,Qmax_minus_Q2,chargetime,Tmax,Tmin,Qlinfit_allcycles_int,Qlinfit_allcycles_slope,Qlinfit_last10cycles_int,Qlinfit_last10cycles_slope,IR_min,IR_cycle2,IR_diff
1,1852,-0.000268367280217151,-0.000944155307303558,0.000645136896980281,-3.29711387266816e-05,0.952251707422381,-6.94058927110678e-05,0.00231523102168417,0.747604016778218,0.747485010857487,0.179345141676599,0.0012225168637687,-0.000349600550228319,9.26059489339002e-06,-0.0079055439589274,-0.00222445574901091,7.77989040801119e-06,-0.565747051372426,1.72208837756484,0.00103875492787786,1.0706892,1.0761249,0.4683652,13.374894,35.994705,29.012251,-0.000244263129043242,1.09237183314947,-6.54860606060981e-05,1.08165839818182,0.016443744,0.016742354,-7.5200000000001e-05
2,2160,-0.000238603295401086,-0.00118535663008675,0.00041077332141665,-4.5451673757553e-05,0.956580521253558,-4.54516737575472e-05,0.00200209478572448,0.749863944216183,0.749860184566802,0.182607541226281,0.00118392870160347,-0.000199485715514865,3.50913176961869e-06,-0.00625956561320173,-0.00265214570987112,4.15286452048997e-06,-0.281200818211886,1.6511554640805,-0.000565333237162013,1.0753012,1.0809104,0.00928830000000014,13.40915,34.712265,29.230637,1.12500919305469e-05,1.0807770193667,-1.89418181818723e-05,1.08255480545455,0.016764179,0.017038831,-4.19910000000016e-05
3,2237,-0.000235349478214764,-0.00102828666498677,0.00053083003745915,-5.9352490014931e-05,0.962741836221813,-5.93524900149221e-05,0.00260779796360833,0.754409715196027,0.754406477033842,0.182384221783361,0.00117748191730031,-0.000100357726545997,3.82122075079306e-06,-0.00931619001092165,-0.00304525635787521,8.0393424249781e-06,-0.646059280130372,2.00329640109115,-0.000143535280951568,1.0799223,1.085299,0.00813120000000001,13.3582423333333,35.127342,29.269444,1.61517296561142e-05,1.0846538002111,-7.06484848489888e-06,1.08585671454546,0.016613184,0.01686798,-1.38070000000011e-05
4,1434,-0.00070928331085681,-0.0022805113797546,0.00142358002052225,-0.0174839477105378,2.08122374722024,-0.00016414459822466,0.00629224138228934,0.979541547994409,0.979423415635566,6.92190537290533,0.00184970335166054,-0.000431121854880008,8.55797224282958e-06,-0.0162654338029854,-0.00649766442760775,2.94728260819487e-05,-0.461769679417575,1.77065440573595,-0.0011200854962421,1.0797229,1.0848633,0.00653009999999998,12.0251396666667,31.691414,29.023619,2.50219424582919e-05,1.08381702997276,-4.39903030303513e-05,1.0887892709091,0.016098134,0.016369704,3.85810000000028e-05
5,1709,-0.000717425354933997,-0.00185589950528874,0.00130382678073618,-0.0174446180359232,2.07186010481981,-0.000121885368021997,0.00438197961694943,0.971989189576704,0.97171466459971,6.86680803524319,0.00149006259884772,-0.000391537072156508,5.73653995018882e-06,-0.0127563076149926,-0.00518764519127689,2.07528187624961e-05,-0.419515795178124,1.61869802353052,-0.000794778388011785,1.0784167,1.0828978,0.00589989999999996,12.0418506666667,35.651741,29.092649,2.7077311882875e-05,1.08160987174328,-2.80763636364044e-05,1.08543250909091,0.016368635,0.016787428,-5.33139999999988e-05
6,1074,-0.000797977091559303,-0.00306352420105416,0.00140711610630371,-0.000225510967831204,0.946506306909162,-0.00025482658952522,0.0095221009011529,0.741804794149987,0.741800793056638,0.180224992756244,0.00263055145102897,-0.000955992631798541,1.53655598979735e-05,-0.0228798711346982,-0.00998510889987593,5.53837557087669e-05,-0.192499642301457,1.76787552847211,-0.00329472781574336,1.0761266,1.0799834,0.00594380000000005,10.9678496666667,34.654667,28.914812,1.93658937691481e-05,1.07948832506639,-3.59642424243107e-05,1.08321123272728,0.015922785,0.016437579,-0.000111867000000002
7,636,-0.000551349907072898,-0.00422498931677181,0.0022896542507343,-0.000370066393987741,0.958648639136587,-0.00037006639398773,0.0161510459098641,0.744643087968541,0.744638594240499,0.181877097866178,0.00352341445756491,-0.000444976570740767,2.93106439208414e-05,-0.0346554877131435,-0.0140531897846017,0.000141549697856701,-0.471574405413376,1.79882861383565,-0.00359280464831047,1.0758358,1.0798993,0.00630320000000006,10.076479,36.496124,29.495056,5.0086806264938e-06,1.08083525125298,-7.09478787879296e-05,1.08629734363637,0.016541764,0.017001977,-0.000333346000000002
8,870,-0.000922430243916342,-0.00452757197294948,0.00224561231701791,-0.000344312140453098,0.97959759682726,-0.00034431214045309,0.0151192881139312,0.760534886946111,0.760531714691017,0.184629601482276,0.00361876629136305,-0.000330568655386897,2.95801306209008e-05,-0.0352090086426985,-0.0149337013069586,0.000130244645948843,-0.412189258127026,1.9271408421354,-0.00646658977739967,1.0938644,1.0960513,0.0041042,10.0250816666667,36.053928,29.368095,-7.02000340476591e-07,1.09706657516173,-4.38981818182289e-05,1.10009891454546,0.016083084,0.016311171,-3.84210000000003e-05
9,1054,-0.0014959390094023,-0.00383394439362003,0.00229494843031964,-0.000303037449064596,0.974275936592243,-0.000303037449064583,0.0106388907656009,0.755709843279773,0.75570632119437,0.182805367701051,0.00300021386048231,-0.00135042350011469,2.28408010029575e-05,-0.0288588588106251,-0.0112035892523541,9.32640780113223e-05,-0.556033408932757,1.89149219149955,-0.00256873905417487,1.0829742,1.0877758,0.00597570000000003,11.207956,36.799232,29.999718,2.50627613210774e-05,1.08654679949608,-2.84921212121751e-05,1.09033805636364,0.016611163,0.016978227,-3.36659999999982e-05
10,788,-0.000732824336618413,-0.00311852040311709,0.0024385439635272,-0.000230996367523536,0.942253912866505,-0.000233830111247993,0.00937709228619187,0.734196533041243,0.734194855668589,0.172584085741586,0.00231660060566768,-0.000621387316610275,1.40051341090798e-05,-0.0201479639958417,-0.00680264779161106,5.26164224675642e-05,-0.63819724949777,1.83366715164664,0.000898499733372082,1.0537786,1.0600952,0.00946040000000004,11.668876,37.128967,29.87781,3.06945403472957e-05,1.0586807320429,-2.91096969697396e-05,1.06269566909091,0.015962802,0.016575078,-0.000303577999999999
11,880,-0.000469802234399907,-0.00286409869310016,0.00150163948243345,-0.000262243751930936,0.953900485518539,-0.000279428786399991,0.0106845098187627,0.742279462981605,0.742274402957794,0.179605164660972,0.00262566296710918,-0.00088955186466272,1.67887664505494e-05,-0.0253037862633507,-0.0104292170942383,7.22798973969484e-05,-0.340839622218904,1.70795381124285,-0.00214529689549159,1.0709661,1.0764236,0.00687769999999999,10.764334,37.818813,29.769632,3.4620429009196e-05,1.07449016813075,-2.39769696969895e-05,1.07857053090909,0.016649306,0.017121186,-6.81150000000005e-05
12,719,-0.000316250779244398,-0.00230924952376984,0.0014736514563109,-0.000289625661638485,0.952202553249898,-0.000300292130858661,0.0116322392056065,0.738974556449295,0.738969606642228,0.177217094028626,0.00264917806971985,-0.00101569825014542,1.90644349622596e-05,-0.0281984474150059,-0.0105022501496355,9.56058780639799e-05,-0.570317182914818,1.80066704098898,-0.000645561405820061,1.0611236,1.0679321,0.00821510000000014,10.7977056666667,38.47617,29.44138,3.84490108954797e-05,1.06586731291454,-2.45266666667171e-05,1.0701461,0.016542939,0.017168047,-0.000253296
13,862,-0.000827889317116367,-0.00357272982939175,0.00164418608450884,-0.000258017980572903,0.958027266168827,-0.000285573182702227,0.010630866748403,0.748482566701789,0.748478521055205,0.182264907206732,0.00293329938974131,-0.000833360628273696,1.87745514080299e-05,-0.0250798008928405,-0.0108568153425097,6.45957686787439e-05,-0.199485080611527,1.80731811316275,-0.00355702654658097,1.0811664,1.086594,0.00742549999999986,10.1131076666667,37.566532,29.542667,3.21537725570275e-05,1.08499358826013,-2.8104848484874e-05,1.08913819454546,0.016328048,0.01683085,-1.48190000000027e-05
14,857,-0.00291540839359889,-0.004793627911099,0.00241346874478089,-0.000328134423709962,0.954798850070812,-0.000340620686402393,0.0117825924038266,0.741686569932338,0.741681678412775,0.179899165326633,0.00348115800863987,-0.00155125779636922,2.80760252117365e-05,-0.0281993648521346,-0.0117789131637521,8.77599655445476e-05,-0.320555763069755,1.73703038146651,-0.00313810920887825,1.072052,1.0771109,0.0071737999999999,10.1468806666667,37.208405,29.182228,2.50609278175049e-05,1.07595909282601,-2.04903030303313e-05,1.07894207090909,0.016238289,0.016778639,2.21629999999987e-05
15,691,-0.00181567491324522,-0.00672625805117325,0.00319306673316176,-0.00047766816194103,0.935300770324706,-0.000479109584686842,0.019315064066422,0.728234961735012,0.728232356647723,0.175662585535522,0.005059651930908,-0.00127190973832001,5.40153272612255e-05,-0.0393844285087136,-0.0180453513135196,0.000177431913438896,-0.100336939532947,1.66356174195839,-0.00707768820375665,1.0661705,1.0655397,1.817914,9.95817366666668,36.084282,29.688587,-0.000223424853592097,1.09914539045625,-0.000101736363636402,1.07471452909091,0.015845969,0.019886132,-0.003994543
16,788,-0.00142971894106486,-0.00589224303494543,0.00297608079621049,-0.000484950354589382,0.96581539215921,-0.000484950354589378,0.0200669232469633,0.747891278861847,0.747887808641608,0.18239551873142,0.00493937341288567,-0.00119411078648085,5.31740712568368e-05,-0.041683684575608,-0.0179422525854155,0.000196442700489865,-0.325981221891675,1.75768630075487,-0.00603981124822495,1.0851147,1.0875441,0.00419069999999988,9.92473833333333,37.49086,29.91865,-3.8405975485186e-06,1.08868335962206,-4.72345454546074e-05,1.09182638363637,0.016205151,0.016449727,-6.60869999999994e-05
17,534,-0.00258582192987053,-0.0104598193846524,0.00372244976168456,-0.0174948839611784,2.05458999883093,-0.000655521910461768,0.0299773412145352,1.01296484964543,1.0121029927543,8.33731474063901,0.0239074416979491,0.0148536948263845,0.360338136458647,-0.0580241319819638,-0.0293644612109204,0.000359858952283734,0.154330264580662,1.89643356683295,-0.0179863810656915,1.07263,1.0636089,0.00309420000000005,9.02111500000002,35.504932,29.662241,-0.000128727233571669,1.07660699094654,-0.000207979393939448,1.08233089818182,0.015036267,0.015740737,-0.000580528000000002
18,559,-0.00291438703788079,-0.00980715972003307,0.00440502055201537,-0.0174922570306051,2.07147858478386,-0.000654753658215281,0.028929391089793,1.02463092233402,1.0236925831909,8.3404794627426,0.0229918676775834,0.0139013837962778,0.357692520324009,-0.0599324086237858,-0.0276090325627904,0.000383095102559943,-0.177401821663814,1.86864810883444,-0.0140170367029036,1.0824388,1.0783319,0.00348740000000003,8.96470633333334,37.615559,29.948643,-7.21758597207961e-05,1.08608217718761,-0.000136946060606105,1.09066461818182,0.014894895,0.015348774,-0.000203807
19,1014,-0.00180576587795176,-0.00454447485620769,0.00207138806996685,-0.000318696401938548,0.963768244986246,-0.000324027547767618,0.0122806696358286,0.747705947266542,0.747701360977904,0.182268338466644,0.00332136333952405,-0.00120421870369945,2.27362134680172e-05,-0.0262882209631883,-0.0116165049805183,7.00851557862647e-05,-0.184041912302224,1.80455163788886,-0.00468752967830177,1.0792934,1.081883,0.00449299999999986,11.4470063333334,36.165897,29.545927,-3.87019237316955e-06,1.08271466480422,-9.600000000535e-07,1.08194752,0.016472535,0.016937815,-9.14399999999913e-06
20,1017,-0.00105211637850638,-0.00395603258250139,0.00207445228301389,-0.000331433086514575,0.966834916297954,-0.000331433086514562,0.0131161594328428,0.748996487671726,0.748993776696475,0.17935154176445,0.00332351587870423,-0.0010064563985605,2.44769428333851e-05,-0.0279952693892069,-0.0119581505227663,9.07392321142837e-05,-0.378331658682705,1.7322372358863,-0.00341572948405267,1.0745355,1.0778114,0.00453949999999992,12.147216,37.596226,30.30908,7.78040517535177e-06,1.07774049124957,-2.12345454545925e-05,1.07970906363637,0.016390581,0.016687831,-4.86200000000131e-06
21,854,-0.00113059246247914,-0.00363870746987975,0.00195660863298791,-0.000311024869869876,0.971685848582853,-0.00031102486986987,0.0122320306170824,0.752905159121823,0.752903181138538,0.180182157507268,0.00299460966911445,-0.000969590574359086,2.01774490816123e-05,-0.0262210648858616,-0.0106522366730846,7.57274888554876e-05,-0.420833459102122,1.79884170269006,-0.00278765315904894,1.0752345,1.0783623,0.00467859999999987,12.1301266666667,38.670872,30.400667,6.11009874021901e-06,1.07863827478379,-3.20266666667067e-05,1.0812289,0.016397864,0.016699277,-1.12639999999969e-05
22,870,-0.00151544593269377,-0.00585070124245281,0.00256781424035479,-0.000406524518960152,0.980342228872893,-0.000406524518960146,0.0168176313897789,0.756992544788703,0.756989995813729,0.183437623246225,0.00426605253502384,-0.000795494834045127,3.6701495536992e-05,-0.0346245297763887,-0.0160104838266865,0.000132008255531459,-0.159826404133286,1.72328003269649,-0.00618268339906192,1.0876514,1.0897686,0.00389480000000009,10.7648196666667,37.077717,30.189548,-9.4996918624411e-06,1.09116191279196,-2.99060606061076e-05,1.09244813818182,0.016129743,0.016376387,1.28879999999991e-05
23,842,-0.00156488163227483,-0.00501981835917125,0.00253629915280677,-0.000369738051674564,0.972530989390163,-0.000369738051674552,0.015020034485148,0.75192790178693,0.751925288937349,0.18033326193322,0.00376155202820546,-0.000875930716963124,2.99546791815935e-05,-0.0326181791212725,-0.0138354664811857,0.000117006252013869,-0.343199513520588,1.81139784374065,-0.00476520980457296,1.0790461,1.0812073,0.00395339999999988,10.7969853333333,38.178074,30.495707,-6.2698501872674e-06,1.08243805131086,-5.07060606061215e-05,1.08579047818182,0.015953196,0.016174601,3.1879999999998e-05
