CellNum,cycle_lives,SurfFit_p1,SurfFit_p2,SurfFit_p3,slope_2pt9V,int_2pt9V,slope_2pt9V_corr,int_2pt9V_corr,heatmap_mean_abs,heatmap_mean,heatmap_var,heatmap_mean_abs_corr,heatmap_mean_corr,heatmap_var_corr,DeltaQ_min,DeltaQ_mean,DeltaQ_var,DeltaQ_skew,DeltaQ_kurt,DeltaQ_2V,Q_cycle2,Q_lastcycle,Qmax_minus_Q2,chargetime,Tmax,Tmin,Qlinfit_allcycles_int,Qlinfit_allcycles_slope,Qlinfit_last10cycles_int,Qlinfit_last10cycles_slope,IR_min,IR_cycle2,IR_diff
1,1852,0.000788253736250975,0.000806549569054444,-0.000106637712667867,0.000206582204191531,0.94732258027457,0.000315844927654513,-0.00334602657815961,0.745480928582717,0.744934695064694,0.178906286066005,0.00153171315588773,-0.000395076902114963,3.15940301349872e-05,-2.91912020327322e-06,0.00141608266746145,7.80548265159833e-07,0.00452461495281117,2.83546616197299,0.00192620898857498,1.0706892,1.0764284,0.4683652,13.374894,35.728691,29.012251,0.0010177545614035,1.08733714192983,-0.0195065987878787,1.42363946121212,0.016443744,0.016742354,-7.5200000000001e-05
2,2160,0.000337748361541435,-1.70366639015707e-06,0.000545682051545815,0.000113900318243535,0.952960258569105,0.000113900318243574,-0.00139000456170195,0.749340176867969,0.74933627671591,0.182902006694971,0.00118682490803819,-0.000120984546379126,4.22990172602564e-06,-0.0146555204189314,-0.000245859527473894,9.40312137978034e-06,-2.92469546868165,11.5493278146876,0.00179036729600779,1.0753012,1.0818582,0.00928830000000014,13.40915,34.707664,29.24111,0.000356980526315778,1.07628299842105,-2.26072727272152e-05,1.08238681272727,0.016764179,0.017038831,-4.19910000000016e-05
3,2237,0.000105748050300755,-0.000224660580583446,0.000608759820592382,-5.19210139486818e-05,0.960960310042797,-5.19210139486628e-05,0.00123531362117931,0.754155412804879,0.754152670415974,0.182564624549248,0.00121784270250404,-0.000138297303700951,4.99854414813614e-06,-0.0195404179947723,-0.00076531129317505,1.44021361970071e-05,-3.20231790468425,13.1309521113686,0.00154138001907889,1.0799223,1.0855571,0.00813120000000001,13.3582423333333,35.098438,29.269444,0.000283712280701743,1.08112974385965,-2.67333333333086e-05,1.08611524666667,0.016613184,0.01686798,-1.38070000000011e-05
4,1434,-0.000172476945236702,-0.00019402411000768,0.00042522044372335,0.0525955837717721,2.01250530998637,8.20395821949246e-05,-0.00127110017885516,1.81058968388787,1.81004628320134,30.8815301799219,0.000903428780022945,-0.000375452511475047,2.32017042820248e-06,-0.00570717313786362,-0.000983524325321973,2.84975895393325e-06,-1.23131897922872,3.64717013757603,0.000524661444615937,1.0797229,1.0849102,0.00518730000000001,12.0251396666667,31.224295,29.297924,0.000163064035087743,1.08144371140351,0.000211743030303077,1.0804216830303,0.016098134,0.016369704,3.85810000000028e-05
5,1709,-3.04266814315278e-05,0.000100463319618145,0.000186851246085284,0.0527233533606683,2.00202037490258,0.000202348560587875,-0.0028286335371612,1.7939767528893,1.79270352923892,30.6401628721016,0.000820233369739201,-0.000443483652969147,2.08577139884079e-06,-0.00179927813296299,-5.63406489496401e-05,6.92135051310019e-07,0.577689898011502,4.50420819367217,0.000492273132034482,1.0784167,1.082725,0.00430829999999993,12.0418506666667,34.642597,29.382664,0.00016146087719296,1.07928857245614,0.000238440606060617,1.07784964060606,0.016368635,0.016787428,-5.33139999999988e-05
6,1074,0.000431094810245497,-0.000850635788879013,0.000626786019878267,3.83016337841196e-06,0.943436265756474,3.83016337844633e-06,0.00043612716549795,0.744097891336455,0.744093868630343,0.181237762987659,0.00114783827557067,-0.000132695797413375,3.18611878570351e-06,-0.00539267494241927,-0.00145260915826095,2.48496179408391e-06,-1.00507464940093,2.71510124179072,-0.000237300720457467,1.0761266,1.0802556,0.00437350000000003,10.9678496666667,33.086578,29.015993,0.000128685263157895,1.07753490421053,0.0001584866666667,1.07679426666667,0.015922785,0.016437579,-0.000111867000000002
7,636,0.000185679748942273,-0.000806065743800479,0.000784502369731486,-0.000159820378035985,0.955504490250341,-0.000159820378035966,0.00150228605425187,0.748754619622508,0.748749446010683,0.182985480082048,0.0013971468517025,-0.000197298415036753,4.68538125631681e-06,-0.00960559135899053,-0.00226572205859317,8.39649188564795e-06,-1.14062745816904,2.87787305383764,0.000257191639945198,1.0758358,1.0814744,0.00563860000000016,10.076479,36.0327,29.629745,0.000179155964912272,1.07790904754386,0.000160958181818221,1.07792435818182,0.016541764,0.017001977,-0.000333346000000002
8,870,-0.000223904502130057,-0.00147073366108721,0.000873133649840319,-0.000318142108486705,0.97861399596777,-0.000318142108486673,0.00312959407478785,0.765336026797482,0.765332990035866,0.185865308249703,0.00151039997216911,-9.0946311532611e-05,4.76141550330248e-06,-0.0100614330456642,-0.00307816216041179,7.76465996812139e-06,-1.0320671929079,2.93931988549593,-0.00124175200316401,1.0938644,1.0948926,0.00398089999999995,10.0250816666667,35.453625,29.495224,2.78735087719259e-05,1.09609989666667,-5.85806060605537e-05,1.09726005939394,0.016083084,0.016311171,-3.84210000000003e-05
9,1054,0.000393585617454593,-0.000387545308449181,0.000692033835074074,0.000153203530127191,0.968092832408034,0.000153203530127233,-0.0019378482386274,0.758943725141425,0.758941480293867,0.183540676150287,0.00110795790156221,-0.000366653431776313,3.28186332023076e-06,-0.0060665362084813,-0.000735130561450639,2.96715943712504e-06,-1.56963542319194,4.52825559774002,0.000779359748714459,1.0829742,1.0875694,0.00459520000000002,11.207956,35.989418,30.028624,0.000232115789473674,1.08367122631579,7.63915151515472e-05,1.08607977151515,0.016611163,0.016978227,-3.36659999999982e-05
10,788,0.000825766135406303,0.000749686634139546,0.000228357080716113,0.000445393070071604,0.933718736555644,0.000445393070071626,-0.00516226242762768,0.735615354130244,0.735613577468117,0.172911065612937,0.00146257668861888,-0.000403345109297581,6.72104629010978e-06,-7.48970017391132e-05,0.00159887167206853,7.49324387742455e-07,-1.1657393289325,2.69662278109919,0.00207760793649281,1.0537786,1.0601169,0.00946040000000004,11.668876,36.386898,29.905121,0.000287146491228079,1.0548561254386,0.000155021818181848,1.05687640181818,0.015962802,0.016575078,-0.000303577999999999
11,880,0.00054750639682165,-0.00050887389606876,0.000418574627321385,0.000120463895629662,0.948741002309066,0.000120463895629701,-0.00133795811219381,0.744568050464107,0.744562974021086,0.180527072969235,0.00107865098255392,-0.000299646659670969,3.04924399870144e-06,-0.00445367701535127,-0.0010872684730996,1.62782339265446e-06,-0.96746489770096,2.73987132935005,2.74564111879538e-05,1.0709661,1.0755485,0.00462190000000007,10.764334,36.630051,29.769632,0.00015254649122808,1.07240659385965,0.000165885454545481,1.07195426545454,0.016649306,0.017121186,-6.81150000000005e-05
12,719,0.000584470047530498,-0.000543937399189359,0.000746821435644669,0.000120280193246274,0.946680917409437,0.00012028019324631,-0.00108216749868562,0.740955728725338,0.74095054188203,0.17790252443188,0.00136878393236276,-0.000484701141841695,5.53705781192267e-06,-0.00655626596231929,-0.00108574867452984,3.9604067158016e-06,-1.2911596059878,3.38128644464803,0.000749962928471515,1.0611236,1.0670619,0.00594500000000009,10.7977056666667,36.870113,29.44138,0.000196735087719319,1.0632081877193,0.000189357575757593,1.06304759757576,0.016542939,0.017168047,-0.000253296
13,862,0.000355911654569858,-0.000756492295312697,0.000314194397576515,-7.47841704177196e-05,0.955487847412953,-7.47841704176725e-05,0.000938468756272634,0.751194230614913,0.751190598040136,0.183448410398897,0.0011619067581659,-0.000184678209504965,3.64136117687792e-06,-0.00398168757859096,-0.0014267929900886,1.59458427225383e-06,-0.581150990997972,2.06708627203992,-0.000458321652700766,1.0811664,1.0859253,0.00501439999999986,10.1131076666667,35.669975,29.600582,0.000138958070175436,1.08303117175439,0.000136941212121238,1.08280570121212,0.016328048,0.01683085,-1.48190000000027e-05
14,857,0.000167051232516718,9.60470587633652e-05,0.000176821037757965,0.000117395858895408,0.948298234516649,0.000117395858895454,-0.00171172869979803,0.744865760814273,0.744859976879607,0.181132025365521,0.000754200316107256,-0.000415507864058783,1.98139715573408e-06,-0.00194796705816713,-0.000196985178846923,6.9446068520088e-07,-0.457011846392899,2.43241849686657,0.000720534858959843,1.072052,1.0769346,0.00488259999999996,10.1468806666667,35.148521,29.286381,0.000220008245614014,1.07309183035088,0.000173598787878829,1.07372297878788,0.016238289,0.016778639,2.21629999999987e-05
15,691,0.00022371449372154,-0.000268159164315578,0.000284769542944397,4.12407067036193e-05,0.92853388284005,4.12407067036539e-05,-0.000490888961701442,0.734610453063683,0.734607683453249,0.177881927257776,0.000790628513278283,-0.000261496674689058,2.1085676920859e-06,-0.00349047838568917,-0.00108310869242466,1.58038513291968e-06,-0.521722007284363,2.03580913050813,6.85279596133181e-05,1.0661705,1.0700632,0.00397530000000001,9.95817366666668,35.258629,29.688587,0.000190065789473697,1.06693168157895,0.000121081212121226,1.06791094121212,0.015845969,0.019886132,-0.003994543
16,788,-5.39406400236198e-05,-0.000491676154433879,0.000513691417118212,-0.000140088740810696,0.961570439376832,-0.000140088740810678,0.00119372813119419,0.754651651760114,0.754648689792459,0.184255466911934,0.000692959133617959,-0.000162130335329169,1.31395278255771e-06,-0.00544014032385065,-0.00161777868054339,2.98287124057744e-06,-0.877093875117561,2.2771361423471,-0.000217166612009212,1.0851147,1.0889872,0.00399169999999982,9.92473833333333,36.624542,29.957376,0.000164848771929802,1.08637584245614,8.8365454545497e-05,1.08748214545454,0.016205151,0.016449727,-6.60869999999994e-05
