CellNum,cycle_lives,SurfFit_p1,SurfFit_p2,SurfFit_p3,slope_2pt9V,int_2pt9V,slope_2pt9V_corr,int_2pt9V_corr,heatmap_mean_abs,heatmap_mean,heatmap_var,heatmap_mean_abs_corr,heatmap_mean_corr,heatmap_var_corr,DeltaQ_min,DeltaQ_mean,DeltaQ_var,DeltaQ_skew,DeltaQ_kurt,DeltaQ_2V,Q_cycle2,Q_lastcycle,Qmax_minus_Q2,chargetime,Tmax,Tmin,Qlinfit_allcycles_int,Qlinfit_allcycles_slope,Qlinfit_last10cycles_int,Qlinfit_last10cycles_slope,IR_min,IR_cycle2,IR_diff,log_SurfFit_p1,log_SurfFit_p2,log_SurfFit_p3,log_slope_2pt9V,log_int_2pt9V,log_slope_2pt9V_corr,log_int_2pt9V_corr,log_heatmap_mean_abs,log_heatmap_mean,log_heatmap_var,log_heatmap_mean_abs_corr,log_heatmap_mean_corr,log_heatmap_var_corr,log_DeltaQ_min,log_DeltaQ_mean,log_DeltaQ_var,log_DeltaQ_skew,log_DeltaQ_kurt,log_DeltaQ_2V,log_Q_cycle2,log_Q_lastcycle,log_Qmax_minus_Q2,log_chargetime,log_Tmax,log_Tmin,log_Qlinfit_allcycles_int,log_Qlinfit_allcycles_slope,log_Qlinfit_last10cycles_int,log_Qlinfit_last10cycles_slope,log_IR_min,log_IR_cycle2,log_IR_diff
1,1852,-0.000168190548486908,-0.00116046210263337,0.000630490969139403,-5.20263069771196e-05,0.952858916886008,-8.23724222229533e-05,0.00341982831764514,0.747411327437544,0.747303981905371,0.179285430534607,0.00134841817007264,-0.00027381630953917,9.11507205645904e-06,-0.00845964293426882,-0.00287341522469192,9.67327353830964e-06,-0.532058472050573,1.65168810831552,0.000767930677494144,1.0706892,1.0759126,0.4683652,13.374894,35.994705,29.012251,-0.000206807012987019,1.09114373240981,3.53236363636284e-05,1.07242469272727,0.016443744,0.016742354,-7.5200000000001e-05,-3.77419841314758,-2.93536903778966,-3.20032112967934,-4.28377700086508,-0.0209713975292509,-4.08421816307306,-2.46599569586517,-0.126440324460236,-0.126502703659899,-0.74645500154498,-2.87017540394911,-3.56254068720309,-5.04023989381111,-2.07264796733324,-2.54160161147325,-5.01442653118677,-0.274040637078107,0.217928042000321,-3.11467798275573,0.0296634219859978,0.031776993561432,-0.329415380912715,1.12629034879439,1.55623861858912,1.46258142611231,-3.68443473806396,0.0378819623948929,-4.45193459469334,0.0303668051166394,-1.78399929303574,-1.77618347959625,-4.12378215940835
2,2160,-0.000483441651481062,-0.00159038706499185,0.000578663757848852,-6.61545350899232e-05,0.9572373695632,-6.61545350899249e-05,0.00288710643239302,0.749568547559387,0.749564728786118,0.182508142990273,0.00136997123420787,-0.000287737524285811,4.31798756620057e-06,-0.011003816596622,-0.00409961462134519,9.69337232918119e-06,-0.429374903192803,1.97088399807975,-0.00119415187661276,1.0753012,1.0806297,0.00928830000000014,13.40915,34.712265,29.230637,5.53529251699664e-06,1.08096457987961,-4.1300000000018e-05,1.084767,0.016764179,0.017038831,-4.19910000000016e-05,-3.31565593516725,-2.79849716515596,-3.23757371697833,-4.17944037827894,-0.0189803553173808,-4.17944037827893,-2.53953720567627,-0.125188645049815,-0.125190857624486,-0.738717753800125,-2.86328855178954,-3.54100349741594,-5.36471861256646,-1.95845665671736,-2.38725696661918,-5.01352510538884,-0.367163343512733,0.294661063408603,-2.92294043452976,0.031530130461739,0.0336768995060265,-2.03206376589647,1.12740124899183,1.54048295262007,1.46583827969444,-5.25685942353671,0.0338114635972935,-4.38404994834341,0.035336464930165,-1.7756177106217,-1.76856020462007,-4.37684378267782
3,2237,-0.000404012355687711,-0.00152165269356237,0.000842166807406772,-7.74071555929164e-05,0.96331496123269,-7.86248492598752e-05,0.00358455283921908,0.754108843221404,0.754105708273991,0.182305171786438,0.00134663956872946,-0.00026852823446441,4.55176998543284e-06,-0.0172163918496445,-0.00448673428288698,1.83414966063173e-05,-1.08019427900764,3.34863681887579,-0.00080931366978132,1.0799223,1.0849404,0.00813120000000001,13.3582423333333,35.127342,29.269444,1.02956252319037e-05,1.08484612008287,-4.41969696969669e-05,1.08936432060606,0.016613184,0.01686798,-1.38070000000011e-05,-3.39360535289697,-2.81768446089094,-3.07460187956756,-4.11121889085616,-0.0162316946392556,-4.10444017417837,-2.4455650133775,-0.122565966333197,-0.122567771766464,-0.739201010739144,-2.8707486286707,-3.57101004356807,-5.34181969225912,-1.76405786124363,-2.34806964985471,-4.73656523020652,0.0335018728137231,0.524868048074011,-3.09188312405764,0.0333925092877152,0.0354058813531552,-2.08984535662972,1.12574931778381,1.54564528903468,1.46641447268916,-4.98734727444462,0.0353681400846842,-4.35460750642016,0.0371731469444028,-1.77954712485672,-1.77293692259047,-4.85990067514917
4,1434,-0.000846542617122209,-0.00268919703383486,0.00152417403415225,-0.0146033492868786,1.98973624103059,-0.000168918046825518,0.00747144246594038,0.956390824698983,0.956284352919265,6.24563029885359,0.00207110631841194,-0.000398474293001655,9.81580647341376e-06,-0.0189605397732695,-0.00745578470001841,3.61261060509203e-05,-0.439050462940466,1.90458415112522,-0.0017590182433318,1.0797229,1.0847498,0.00653009999999998,12.0251396666667,31.691414,29.023619,1.71363475571985e-05,1.08407501597155,-3.6842424242438e-06,1.08513109515152,0.016098134,0.016369704,3.85810000000028e-05,-3.07235117350883,-2.57037737644076,-2.81696544129252,-1.83554752709276,0.298795510250444,-3.77232394890119,-2.12659554349633,-0.019364599015606,-0.0194129502537032,0.79557627321474,-2.683797606411,-3.39959969125067,-5.00807401266461,-1.72214930322076,-2.12750664155322,-4.44217884750299,-0.357485560584587,0.279800166055482,-2.75472965631443,0.0333123124850759,0.0353295787285098,-2.18508016801809,1.08009012921305,1.50094161687088,1.46275156432971,-4.76608173811804,0.035059335611289,-5.4336518008293,0.0354822086561284,-1.79322446188551,-1.7859591735098,-4.41362651985298
5,1709,-0.000848824480838284,-0.00225027022830009,0.00129429040174776,-0.0145716981178895,1.98061423405106,-0.000137970419019519,0.00578354297035249,0.94909020204638,0.948843015576796,6.19610738185367,0.00171320389059717,-0.000471688425202467,6.96532968773261e-06,-0.0139579950936773,-0.00575000812196018,2.25263512369131e-05,-0.362548126728591,1.66616942383697,-0.000916773527221748,1.0784167,1.0826457,0.00589989999999996,12.0418506666667,35.651741,29.092649,1.899431787259e-05,1.08187482110163,-2.93266666666747e-05,1.08553834666667,0.016368635,0.016787428,-5.33139999999988e-05,-3.07118210349449,-2.64776532561634,-2.88796826947359,-1.83648983462288,0.296799895862908,-3.86021401674139,-2.23780603336501,-0.0226925100285879,-0.0228056348944704,0.792118935707955,-2.76619094801411,-3.3263447808083,-5.15705832243106,-1.85517695866731,-2.24033154186341,-4.64730914853384,-0.440634334512775,0.22171916039394,-3.03773793589535,0.0327866045822785,0.0344863553237907,-2.22915534934366,1.08069323713414,1.55208074283392,1.46378326726647,-4.72137629829191,0.03417701340472,-4.5327372970787,0.0356451695238176,-1.78598753541303,-1.77501583697519,-4.27315873235484
6,1074,-0.00116762022914796,-0.00367451636344986,0.00149095639828158,-0.000242884744167082,0.947057497692231,-0.00025921980294184,0.0107440928393628,0.74111964131765,0.741115659731832,0.180016961784583,0.0030257327111727,-0.00104258557181723,1.91362983041746e-05,-0.0251787789493373,-0.0110739129797386,6.63065678282403e-05,-0.149350148219639,1.77247347985068,-0.00388052546844397,1.0761266,1.0797794,0.00594380000000005,10.9678496666667,34.654667,28.914812,1.1228400742102e-05,1.0797547949965,-2.32230303030479e-05,1.08208499939394,0.015922785,0.016437579,-0.000111867000000002,-2.93269838941953,-2.43479981426878,-2.82653505692433,-3.61459976280758,-0.0236236533384099,-3.58633182386684,-1.96883024759839,-0.130111676811714,-0.130114010018525,-0.744686572327842,-2.51916943956131,-2.98188828950253,-4.71814206768504,-1.59896533492804,-1.95569889355371,-4.17844345153051,-0.825794342052558,0.248579745891397,-2.41110946188159,0.0318633665414722,0.0333350377567584,-2.22593581236284,1.04012148906587,1.53976173002607,1.46112037292777,-4.94968209577239,0.0333251413473623,-4.63408111112522,0.0342613765911242,-1.79798096898841,-1.78416214691557,-3.95129800848125
7,636,-0.00150208005486776,-0.00577291645321169,0.00285864703284784,-0.000380065944877264,0.95896455136937,-0.000380065944877269,0.0188686945251434,0.743710538283176,0.743705946246064,0.181618189802689,0.0040863729096435,-0.00061327447991645,3.82933512583313e-05,-0.0378860393134798,-0.0159650562482748,0.000170434147069389,-0.407935849620186,1.76192990554184,-0.00468886149414049,1.0758358,1.0792426,0.00630320000000006,10.076479,36.496124,29.495056,-4.80864687693587e-06,1.08115702583921,-6.22254545454718e-05,1.08548491090909,0.016541764,0.017001977,-0.000333346000000002,-2.82330692055368,-2.2386047276515,-2.54383946519109,-3.42014104282646,-0.0181974464572976,-3.42014104282646,-1.72425814647732,-0.128596064571672,-0.128598746129122,-0.740840657272388,-2.38866200353555,-3.21234510715673,-4.4168766245295,-1.42152079441381,-1.79682954701039,-3.76844338845371,-0.389408126974922,0.245988626980733,-2.32893259584271,0.0317459919664273,0.033119079528737,-2.20043891252877,1.00330880413297,1.56224674350316,1.46974922506756,-5.31797711417781,0.0338887748995964,-4.20603192226667,0.0356237907987626,-1.78141817951039,-1.7695005756647,-3.4771047518429
8,870,-0.00144906643975733,-0.00560805573027939,0.00259738114089914,-0.000351085199388374,0.979811677420121,-0.000351085199388377,0.0174791128300983,0.759615984507503,0.759612665219615,0.184379086429081,0.0041593739609703,-0.000477092096318648,3.78504189530784e-05,-0.0382333865070744,-0.0166457272456197,0.000153797201977865,-0.333416619958091,1.87946409587167,-0.00731980343614924,1.0938644,1.0957625,0.0041042,10.0250816666667,36.053928,29.368095,-6.42818800248557e-06,1.09725426991136,-4.0566060606067e-05,1.09984061878788,0.016083084,0.016311171,-3.84210000000003e-05,-2.83891170165202,-2.25118767920107,-2.58546431712312,-3.45458747859345,-0.00885738891632765,-3.45458747859344,-1.75748061419421,-0.119405905032487,-0.119407802769755,-0.734288341219138,-2.38097203133387,-3.32139777806197,-4.42192930908324,-1.41755723281544,-1.77869722592876,-3.81305156555297,-0.477012755509251,0.274034033633897,-2.13550058120143,0.0389634883760765,0.0397164336039431,-2.38677148396349,1.00108791917134,1.55695258710798,1.46787577635527,-5.19191143009661,0.0403072795560479,-4.39183716483981,0.0413297547982044,-1.79363066978162,-1.7875148592796,-4.41543133575673
9,1054,-0.00138772551773775,-0.00411961483562198,0.00218862567532538,-0.000306400225636578,0.974379675139934,-0.000306400225636576,0.0126736242641095,0.754987830703174,0.754984299395416,0.182604002346306,0.00349583846301963,-0.001479362640435,2.79983470092019e-05,-0.0287244756962299,-0.0115106005684801,8.73073555336206e-05,-0.427591028283571,1.81782914319795,-0.00325131780177856,1.0829742,1.0876312,0.00597570000000003,11.207956,36.799232,29.999718,1.82043858998115e-05,1.08677142480396,-1.30369696969663e-05,1.08894632060606,0.016611163,0.016978227,-3.36659999999982e-05,-2.85769642575448,-2.38514338653566,-2.65982851026483,-3.51371091921997,-0.0112717836876301,-3.51371091921997,-1.89709917258105,-0.122060048504658,-0.122062079836816,-0.738489707755354,-2.45644864361202,-2.8299253530924,-4.55286760815683,-1.54174788968275,-1.93890201635522,-4.05894916599553,-0.368971415735979,0.2595530616949,-2.48794057808519,0.0346181104285525,0.0364816573500751,-2.22361121367173,1.04952641733529,1.56583875504193,1.47711717233235,-4.73982396681636,0.0361382107054486,-4.88482334394338,0.0370064718226555,-1.77959996015542,-1.7701076641698,-4.47280848091292
10,788,-0.000913590372320499,-0.00349212522853311,0.00222227940657131,-0.000247322633012744,0.942772651341884,-0.000248950651319613,0.010619170047547,0.733600717124756,0.733598934851302,0.172435386841636,0.0027045749895302,-0.000880276417757414,1.81534214065096e-05,-0.0236915130336226,-0.00837820510252998,7.13736622308133e-05,-0.594847886540065,1.79444453349263,0.000581834243171375,1.0537786,1.0599719,0.00946040000000004,11.668876,37.128967,29.87781,2.18094025973964e-05,1.05897160632612,-1.16430303030326e-05,1.06111751939394,0.015962802,0.016575078,-0.000303577999999999,-3.03924848579494,-2.45691019077238,-2.65320133823787,-3.60673613862141,-0.0255930243059439,-3.60388673315979,-1.97390942467222,-0.134540252797179,-0.134541307911287,-0.763373604329056,-2.56790097240729,-3.05538093255814,-4.74104151068661,-1.62540720263012,-2.07684901210482,-4.14646201872817,-0.225594077098656,0.253930038779389,-3.23520072244486,0.0227493747299543,0.0252943522112791,-2.02409050058339,1.06702902481082,1.56971286647796,1.47534876115635,-4.66135623044182,0.0248843157437442,-4.93393397221114,0.0257634849361705,-1.79689087324033,-1.78054441918926,-3.51772970453148
