CellNum,cycle_lives,SurfFit_p1,SurfFit_p2,SurfFit_p3,slope_2pt9V,int_2pt9V,slope_2pt9V_corr,int_2pt9V_corr,heatmap_mean_abs,heatmap_mean,heatmap_var,heatmap_mean_abs_corr,heatmap_mean_corr,heatmap_var_corr,DeltaQ_min,DeltaQ_mean,DeltaQ_var,DeltaQ_skew,DeltaQ_kurt,DeltaQ_2V,Q_cycle2,Q_lastcycle,Qmax_minus_Q2,chargetime,Tmax,Tmin,Qlinfit_allcycles_int,Qlinfit_allcycles_slope,Qlinfit_last10cycles_int,Qlinfit_last10cycles_slope,IR_min,IR_cycle2,IR_diff,log_SurfFit_p1,log_SurfFit_p2,log_SurfFit_p3,log_slope_2pt9V,log_int_2pt9V,log_slope_2pt9V_corr,log_int_2pt9V_corr,log_heatmap_mean_abs,log_heatmap_mean,log_heatmap_var,log_heatmap_mean_abs_corr,log_heatmap_mean_corr,log_heatmap_var_corr,log_DeltaQ_min,log_DeltaQ_mean,log_DeltaQ_var,log_DeltaQ_skew,log_DeltaQ_kurt,log_DeltaQ_2V,log_Q_cycle2,log_Q_lastcycle,log_Qmax_minus_Q2,log_chargetime,log_Tmax,log_Tmin,log_Qlinfit_allcycles_int,log_Qlinfit_allcycles_slope,log_Qlinfit_last10cycles_int,log_Qlinfit_last10cycles_slope,log_IR_min,log_IR_cycle2,log_IR_diff
1,1852,-4.19907406259506e-05,0.000267524693461159,0.000375563604585429,0.000167610121065257,0.948095968805553,5.28580538170441e-05,-0.0011725323760836,0.7472516369532,0.746984023449086,0.179384993863403,0.00112351177493408,-0.000512324305096826,1.6403657314713e-05,-0.00328534107128572,0.000534053039510873,1.68097574017824e-06,-0.439508322729218,2.84822201340838,0.00224934549721878,1.0706892,1.0767151,0.4683652,13.374894,35.728691,29.012251,-0.000725782125506056,1.10250255027665,8.85515151518153e-06,1.07632775212121,0.016443744,0.016742354,-7.5200000000001e-05,-4.37684646527807,-3.57263612489896,-3.4253165013196,-3.77569976022795,-0.0231476999897821,-4.27688883121714,-2.93087515666377,-0.126533124908336,-0.126688686808567,-0.74621388991455,-2.9494223716097,-3.29045504033868,-4.78505931204267,-2.48341953700583,-3.27241560884596,-5.77443855424807,-0.357032896514782,0.454573838700853,-2.64794383224269,0.0296634219859978,0.0321008037008938,-0.329415380912715,1.12629034879439,1.55301710515036,1.46258142611231,-3.13919373176742,0.042379602738331,-5.05280400345817,0.0319445383037753,-1.78399929303574,-1.77618347959625,-4.12378215940835
2,2160,6.53640956169356e-05,0.000212928345769224,-6.37411186355622e-06,0.000108886257200141,0.953473636058777,0.000108886257200135,-0.00224286124632882,0.750237261827882,0.750233520945161,0.183021430527589,0.00103195192421691,-0.000166405617612651,3.62309393454245e-06,-0.00546443215824743,-0.000140556412571792,1.79297577230699e-06,-1.96995731334676,7.0331502006043,0.00146275453283384,1.0753012,1.0817635,0.00928830000000014,13.40915,34.707664,29.24111,0.000105223400809735,1.07887609832658,-2.43084848484554e-05,1.08271058121212,0.016764179,0.017038831,-4.19910000000016e-05,-4.18466074337729,-3.67176651990634,-5.19558031907081,-3.96302693015032,-0.0206913108743862,-3.96302693015034,-2.64919759303214,-0.124801369664956,-0.124803535178262,-0.737498054450153,-2.98634053481506,-3.77883201664508,-5.44092040603596,-2.26245496150068,-3.85214933589066,-5.74642557882849,0.294456815613976,0.847149892345452,-2.83482854740854,0.031530130461739,0.034132323735723,-2.03206376589647,1.12740124899183,1.54042538445649,1.46599385452813,-3.97788766595804,0.0329715717424173,-4.61424210995395,0.0345123811123927,-1.7756177106217,-1.76856020462007,-4.37684378267782
3,2237,-1.97640565174409e-05,0.00011307482169549,0.000271976187776695,5.15466166544142e-05,0.960474802872964,5.15466166544217e-05,-0.00127172903528861,0.754860023007441,0.75485714030076,0.182687482437353,0.000991624666814045,-0.000126730502809337,3.3936994590906e-06,-0.00920922268865279,-0.000503653340958877,4.5018496624601e-06,-2.32583027947066,8.29727456613296,0.00137127239326706,1.0799223,1.0857872,0.00813120000000001,13.3582423333333,35.098438,29.269444,9.14468825911158e-05,1.08310042315789,-1.05587878787693e-05,1.0861577169697,0.016613184,0.01686798,-1.38070000000011e-05,-4.70412391286916,-3.94663408840827,-3.5654691179139,-4.287799835066,-0.0175140239483256,-4.28779983506594,-2.89560541307032,-0.122133574028435,-0.12213523254254,-0.738291209049353,-3.00365267862872,-3.89711884204305,-5.46932662078023,-2.03577702520764,-3.29786828083316,-5.34660901219071,0.366578020203852,0.918935461621227,-2.86287626720727,0.0333925092877152,0.035744717590305,-2.08984535662972,1.12574931778381,1.54528778931268,1.46641447268916,-4.03883109496124,0.0346687255093422,-4.97638593481134,0.0358928921371772,-1.77954712485672,-1.77293692259047,-4.85990067514917
4,1434,-7.97816102489607e-05,-0.000420612811425103,0.000709829624383745,-0.0546171618905421,2.82188453902761,-8.36552147763002e-05,0.00209898276598017,1.26965282660128,1.26938665822593,15.4151857574909,0.000934635262069372,-0.000121095584798642,2.65302784704049e-06,-0.00722987951262233,-0.0017572116317707,4.83886129448406e-06,-0.96722460004695,2.65597368624253,0.000824122373920044,1.0797229,1.0854635,0.00583679999999998,12.0251396666667,31.224295,29.099152,0.000102867530364388,1.08217775365722,-8.67878787859955e-07,1.08544614969697,0.016098134,0.016369704,3.85810000000028e-05,-4.09809720248117,-3.3761175032938,-3.14884587954758,-1.26267087115529,0.450539240074238,-4.07750698144418,-2.67799112724439,0.10368498386663,0.103593929388913,1.18794876246942,-3.0293578378706,-3.91687169114714,-5.57625819149805,-2.14086894024894,-2.75517593060754,-5.31525682672451,-0.0144726663152108,0.424223767994068,-3.08400829513279,0.0333123124850759,0.0356152243679575,-2.2338251876877,1.08009012921305,1.49449264140754,1.46388033307227,-3.98772168654814,0.0342986018907628,-6.06154092625149,0.0356082824476737,-1.79322446188551,-1.7859591735098,-4.41362651985298
5,1709,-6.17304690297869e-05,-0.000297866408722176,0.000541393324834157,-0.0545624008314658,2.81215044104454,-2.16894761795448e-05,0.000348658467261164,1.25866115740237,1.25803918938711,15.2919161293345,0.000766223737065127,-0.000222627378895455,1.6359610806905e-06,-0.0037222464265817,-0.000861887116570256,1.82549448602957e-06,-0.662145762354268,2.0310350213832,0.000816048776347111,1.0784167,1.0833584,0.00494170000000005,12.0418506666667,34.642597,29.208866,0.000105005404858314,1.07997673265182,3.49090909094962e-06,1.08320297272727,0.016368635,0.016787428,-5.33139999999988e-05,-4.20950042323904,-3.52597847069957,-3.26648710321192,-1.26310652829077,0.449038550333504,-4.66375093646346,-3.45759978337704,0.0999088299675569,0.0996941700992935,1.18446190740433,-3.1156443980111,-3.65242142682955,-5.78622703235321,-2.42919487834068,-3.06454961104412,-5.73861947451406,-0.179046396031774,0.307717412061794,-3.08828388209748,0.0327866045822785,0.0347721550491215,-2.3061236232195,1.08069323713414,1.53961044167363,1.46551469632642,-3.97878834626597,0.0334143990149376,-5.45706146078565,0.0347098432144798,-1.78598753541303,-1.77501583697519,-4.27315873235484
6,1074,-7.37245723504052e-05,-0.000846204961949142,0.000607496168563717,-0.000144497171716675,0.944921947011277,-0.00014449717171668,0.00247402924876191,0.743905334519139,0.74390135889208,0.181117482106236,0.000896968333415965,-0.00018180524450757,2.26902347691127e-06,-0.00852806017098406,-0.00317615952386741,8.38385887283357e-06,-0.528863951686202,1.80664794928931,-0.000239332559576644,1.0761266,1.0808747,0.00482769999999988,10.9678496666667,33.086578,29.015993,8.67162955465625e-05,1.07804026035762,1.70472727273095e-05,1.08024810181818,0.015922785,0.016437579,-0.000111867000000002,-4.13238773795416,-3.0725244323954,-3.21645645678625,-3.84014065339091,-0.0246040638529491,-3.84014065339089,-2.60659517030883,-0.12848232696991,-0.128484647960804,-0.742039628008213,-3.04722288902443,-3.74039359290808,-5.64416101057594,-2.06914974407804,-2.49809769308515,-5.07655604086434,-0.276656034261614,0.2568735324299,-3.62099821453922,0.0318633665414722,0.0337753514439657,-2.31625972540002,1.04012148906587,1.51965185230438,1.46263743780047,-4.0618992831356,0.032634980261349,-4.76834509081929,0.0335235118537938,-1.79798096898841,-1.78416214691557,-3.95129800848125
7,636,-0.000187886672728026,-0.00132278741291172,0.00138612835285472,-0.000262950934702601,0.956617606412234,-0.000262950934702601,0.00520345978127392,0.748307122010912,0.748302294443356,0.182871152610015,0.00130149854866199,-0.000149560300882795,4.99055725896268e-06,-0.0156436155532001,-0.00471294142674878,2.87863140662207e-05,-0.875585540584303,2.18943940239358,9.13681733394345e-05,1.0758358,1.0818783,0.00630320000000006,10.076479,36.0327,29.495056,0.000101039676113374,1.0788255462888,-8.25151515146835e-06,1.08224175878788,0.016541764,0.017001977,-0.000333346000000002,-3.7261040244016,-2.87850994630218,-2.85819655301742,-3.58012528107619,-0.0192616302617614,-3.58012528107619,-2.28370779785028,-0.125920121360795,-0.125922923141844,-0.737854797806165,-2.88555631184859,-3.8251836698109,-5.30185095718623,-1.80566286551301,-2.32670795769376,-4.540813940651,-0.0577014189820176,0.340332929628498,-4.03920505755002,0.0317459919664273,0.0341784099285201,-2.20043891252877,1.00330880413297,1.55669680586855,1.46974922506756,-3.99550805459841,0.0329512218751236,-5.08346629854039,0.0343242873689305,-1.78141817951039,-1.7695005756647,-3.4771047518429
8,870,-0.000207660197102407,-0.00163618592980719,0.00133376748541079,-0.000284682715904185,0.978454961116232,-0.000284682715904177,0.00590381792304224,0.764421859772236,0.764418805204353,0.185664318563807,0.00140585445732035,8.62236679201048e-05,5.8146394391654e-06,-0.0173908502613217,-0.00574144973792891,2.80614414466071e-05,-0.887920210655606,2.45015898574108,-0.00179750230653197,1.0938644,1.0974603,0.0041042,10.0250816666667,35.453625,29.368095,5.18332995951621e-05,1.09594274429824,-2.38242424242012e-05,1.09849356060606,0.016083084,0.016311171,-3.84210000000003e-05,-3.68264673810781,-2.78616734632414,-2.87491987402098,-3.54563889960858,-0.00945916038806222,-3.5456388996086,-2.22886704485666,-0.116666902147225,-0.116668637556292,-0.731271552048069,-2.85205963781861,-4.06437350637683,-5.23547721033119,-1.7596791842553,-2.24097843274381,-4.55189002410492,-0.0516260585782372,0.389194265748147,-2.7453305436636,0.0389634883760765,0.0403888188432903,-2.38677148396349,1.00108791917134,1.54966064676902,1.46787577635527,-4.28539114403796,0.0397878657497595,-4.62298090039457,0.0407975154199773,-1.79363066978162,-1.7875148592796,-4.41543133575673
9,1054,0.000162207780260737,-0.000911414130672084,0.000929968628413679,-0.000132067614373349,0.970576130809988,-0.000132067614373347,0.00289846606694368,0.758523148602721,0.758519988367707,0.183606591139878,0.000980709845133248,1.03447311125551e-05,2.95646439593399e-06,-0.00781994772314987,-0.00205844538417021,6.61650850312821e-06,-0.903284225075788,2.2777979046213,0.0004719698209672,1.0829742,1.0880647,0.00509050000000011,11.207956,36.163319,30.020153,9.36529554656112e-05,1.08510754947368,1.7263636363659e-05,1.08738425090909,0.016611163,0.016978227,-3.36659999999982e-05,-3.78992831878534,-3.04028424234855,-3.03153170170051,-3.87920366704334,-0.0129703934091286,-3.87920366704335,-2.53783177965594,-0.12003116087986,-0.120032970284741,-0.736111732479556,-3.00845946489006,-4.98528079333572,-5.52922734674859,-2.10679615021681,-2.6864606514589,-5.1793711250371,-0.0441755742050409,0.357515189101609,-3.32608577044735,0.0346181104285525,0.0366547207459261,-2.29323955821799,1.04952641733529,1.55826828234641,1.47741290132785,-4.02847851276655,0.0354727850307767,-4.76286772042064,0.0363830386226456,-1.77959996015542,-1.7701076641698,-4.47280848091292
10,788,-0.000175038168426305,-0.000334881648411916,0.00102511041609619,-3.14978728990157e-05,0.938402831631775,-3.14978728990138e-05,0.000194950095023059,0.736103819543812,0.736102095837387,0.17303333835909,0.00129348266879913,-0.000626340597501573,4.97832988715661e-06,-0.0075781298443387,-0.000989452141897012,7.81618279415426e-06,-0.824444705653959,2.49493852478052,0.00236901120545596,1.0537786,1.0607281,0.00946040000000004,11.668876,36.386898,29.905121,0.000137543157894772,1.05646916547908,1.48303030306503e-06,1.06072150242424,0.015962802,0.016575078,-0.000303577999999999,-3.75686723971658,-3.4751086512413,-2.98922935361443,-4.50171877381077,-0.0276106904063812,-4.5017187738108,-3.71007654879105,-0.133060928766802,-0.133061945738927,-0.761870213226721,-2.88823938596199,-3.20318943773267,-5.30291632841347,-2.12043795775769,-3.00460520702877,-5.10700529248731,-0.0838384665623875,0.397059849086657,-2.62543288505344,0.0227493747299543,0.025604074002324,-2.02409050058339,1.06702902481082,1.56094503335746,1.47574556396351,-3.86156100878177,0.0238568260852498,-5.82884997485195,0.0256013727448982,-1.79689087324033,-1.78054441918926,-3.51772970453148
